Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
453	:	1716042311.989	     0.049	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 452 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
454	:	1716042312.066	     0.045	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 453 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
455	:	1716042312.138	     0.046	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 454 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
456	:	1716042312.213	     0.046	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 455 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
440	:	1716042310.548	     1.786	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 439 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
458	:	1716042312.364	     0.126	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 457 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
459	:	1716042312.519	     0.049	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 458 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
460	:	1716042312.600	     0.049	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 459 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
461	:	1716042312.682	     0.269	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 460 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
462	:	1716042312.988	     0.106	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 461 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
463	:	1716042313.127	     0.059	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 462 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
464	:	1716042313.219	     0.055	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 463 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
391	:	1716042300.122	    14.671	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 390 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
466	:	1716042314.827	     0.055	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 465 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
364	:	1716042295.429	    19.492	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 363 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
467	:	1716042314.921	     0.039	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 466 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
468	:	1716042314.960	     0.033	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 467 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
469	:	1716042314.994	     0.032	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 468 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
471	:	1716042315.063	     0.052	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 470 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
472	:	1716042315.149	     0.052	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 471 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
473	:	1716042315.235	     0.051	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 472 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
304	:	1716042291.710	    23.658	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 303 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
474	:	1716042315.322	     0.046	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 473 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
475	:	1716042315.396	     0.085	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 474 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
476	:	1716042315.481	     0.035	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 475 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
477	:	1716042315.516	     0.030	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 476 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
478	:	1716042315.547	     0.287	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 477 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
479	:	1716042315.578	     0.338	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 478 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
156	:	1716042284.901	    31.046	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 155 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
481	:	1716042315.947	     0.029	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 480 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
482	:	1716042315.977	     0.033	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 481 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
484	:	1716042316.041	     0.045	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 483 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
418	:	1716042309.208	     7.021	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 417 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
486	:	1716042316.259	     0.049	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 485 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
485	:	1716042316.118	     0.319	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 484 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
487	:	1716042316.338	     0.100	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 486 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
327	:	1716042292.916	    23.652	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 326 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
483	:	1716042316.011	     0.557	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 482 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
488	:	1716042316.475	     0.093	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 487 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
489	:	1716042316.567	     0.036	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 488 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
465	:	1716042313.309	     3.410	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 464 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
492	:	1716042316.719	     0.028	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 491 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
493	:	1716042316.748	     0.107	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 492 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
494	:	1716042316.777	     0.078	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 493 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
495	:	1716042316.854	     0.106	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 494 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
496	:	1716042316.886	     0.075	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 495 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
497	:	1716042316.961	     0.031	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 496 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
498	:	1716042316.991	     0.029	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 497 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
500	:	1716042317.054	     0.093	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 499 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
501	:	1716042317.146	     0.032	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 500 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
381	:	1716042298.966	    18.243	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 380 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
502	:	1716042317.177	     0.032	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 501 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
503	:	1716042317.209	     0.032	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 502 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
505	:	1716042317.272	     0.079	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 504 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
491	:	1716042316.635	     0.795	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 490 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
507	:	1716042317.382	     0.048	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 506 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
506	:	1716042317.351	     0.198	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 505 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
508	:	1716042317.460	     0.089	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 507 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
499	:	1716042317.020	     0.694	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 498 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
504	:	1716042317.242	     0.471	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 503 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
509	:	1716042317.550	     0.164	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 508 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
510	:	1716042317.584	     0.130	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 509 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
511	:	1716042317.662	     0.052	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 510 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
512	:	1716042317.748	     0.084	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 511 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
514	:	1716042317.862	     0.079	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 513 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
515	:	1716042317.942	     0.029	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 514 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
516	:	1716042317.971	     0.108	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 515 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
517	:	1716042318.002	     0.077	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 516 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
518	:	1716042318.079	     0.026	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 517 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
519	:	1716042318.106	     0.098	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 518 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
520	:	1716042318.132	     0.072	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 519 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
521	:	1716042318.204	     0.029	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 520 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
523	:	1716042318.263	     0.075	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 522 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
525	:	1716042318.373	     0.226	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 524 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
527	:	1716042318.631	     0.057	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 526 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
528	:	1716042318.720	     0.484	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str smart-solvability --ra 527 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/shared/solvitaire-expts/klondike-smart/smart-klondike-3600000-smart-solvability--2b4VwZ.csv
