Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
81	:	1715993475.757	   374.720	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8011 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
82	:	1715993850.509	    76.320	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3679 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
83	:	1715993926.863	   496.706	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2093 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
77	:	1715990730.185	  3783.095	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4721 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
84	:	1715994423.608	   172.287	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9498 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
86	:	1715994595.936	   452.820	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4066 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
87	:	1715995048.793	  1501.075	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7909 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
88	:	1715996549.905	   344.917	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3603 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
89	:	1715996894.859	   337.258	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8036 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
90	:	1715997232.159	   502.398	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8000 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
85	:	1715994513.314	  3729.239	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7448 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
92	:	1715998242.586	   240.276	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9210 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
93	:	1715998482.893	   664.748	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4771 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
94	:	1715999147.673	   419.681	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8272 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
95	:	1715999567.383	   292.641	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5460 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
91	:	1715997734.594	  3835.325	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3528 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
97	:	1716001569.954	   836.964	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2201 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
98	:	1716002406.951	  1002.783	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3664 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
96	:	1715999860.061	  3781.409	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5257 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
99	:	1716003409.768	   973.661	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9222 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
101	:	1716004383.459	   156.075	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5504 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
100	:	1716003641.507	  1165.691	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9404 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
103	:	1716004807.232	  1105.989	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3683 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
102	:	1716004539.567	  1593.263	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8648 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
105	:	1716006132.858	   165.694	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8017 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
104	:	1716005913.263	   404.079	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4002 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
106	:	1716006298.588	   110.508	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8261 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
108	:	1716006409.123	   398.304	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8797 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
109	:	1716006807.456	    58.242	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5630 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
107	:	1716006317.383	   966.335	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4977 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
110	:	1716006865.732	  2195.584	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 1970 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
112	:	1716009061.352	   250.364	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3648 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
113	:	1716009311.750	   962.891	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3563 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
111	:	1716007283.750	  3764.303	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8739 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
115	:	1716011048.091	   122.165	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5587 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
116	:	1716011170.292	   190.158	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8283 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
114	:	1716010274.677	  1515.569	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 3807 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
117	:	1716011360.484	  1050.069	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4563 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
119	:	1716012410.586	   345.352	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2511 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
120	:	1716012755.973	   816.355	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2811 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
121	:	1716013572.365	   943.716	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9130 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
122	:	1716014516.108	    50.177	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2847 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
118	:	1716011790.288	  3774.857	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7285 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
124	:	1716015565.176	   608.555	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8787 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
125	:	1716016173.766	   297.904	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4137 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
126	:	1716016471.703	   108.268	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4909 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
123	:	1716014566.317	  3793.620	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4756 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
128	:	1716018359.981	   401.975	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7961 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
129	:	1716018761.989	    97.291	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4880 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
127	:	1716016580.008	  3484.502	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2423 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
131	:	1716020064.538	   111.275	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2754 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
132	:	1716020175.842	   397.213	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4899 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
133	:	1716020573.110	   255.360	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5214 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
134	:	1716020828.498	  1073.322	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9032 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
130	:	1716018859.319	  3759.754	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 1978 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
135	:	1716021901.869	   970.236	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7601 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
136	:	1716022619.111	   750.468	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2419 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
137	:	1716022872.143	  1070.694	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 7842 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
138	:	1716023369.621	   649.767	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9790 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
140	:	1716024019.418	   249.638	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9061 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
139	:	1716023942.873	   423.111	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2794 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
141	:	1716024269.086	   134.406	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2769 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
142	:	1716024366.014	   261.715	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5812 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
143	:	1716024403.524	   379.555	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4824 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
145	:	1716024783.106	    96.166	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8822 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
146	:	1716024879.303	  1091.049	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8007 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
144	:	1716024627.760	  1410.632	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8204 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
148	:	1716026038.423	   190.134	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9852 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
147	:	1716025970.389	   408.439	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5708 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
150	:	1716026378.859	   193.558	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5463 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
149	:	1716026228.594	   350.408	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 4566 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
152	:	1716026579.034	   541.838	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2626 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
153	:	1716027120.909	   204.774	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9934 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
151	:	1716026572.449	   812.098	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5795 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
154	:	1716027325.718	   246.422	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 9468 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
155	:	1716027384.589	   194.720	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8186 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
157	:	1716027579.351	    94.863	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2521 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
156	:	1716027572.175	   457.798	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 2495 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
158	:	1716027674.249	   462.731	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 8094 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
159	:	1716028030.005	   130.182	0	0	0	0	exec /usr/bin/time -f " %e, %U, %S, %M" solvitaire --type klondike --timeout 3600000 --str none --ra 5004 --class 2>&1 | sed -e 'H;${x;s/\n/,/g;s/^,//;p;};d' >> /work/sc122/sc122/ipg1/schedule-expts/full-klondike/klondike-klondike-3600000-none-IhsN1Z.csv
