seed,result,time (seconds)
988,solved,0.012
989,unsolvable,12.865
990,solved,0
991,solved,0.002
992,solved,0.072
993,solved,0.102
994,solved,0.018
995,solved,0.002
996,solved,0.001
997,unsolvable,0.61
998,unsolvable,0.08
999,solved,0
1000,unsolvable,1530.723
