seed,result,time (seconds)
1553,solved,0.003
1554,solved,0
1555,unknown,0.1
1556,solved,0
1557,unknown,0.866
1558,unknown,0
1559,solved,0.001
1560,solved,0
1561,unknown,13.515
1562,solved,0
1563,solved,0.003
1564,solved,0.005
1565,solved,0
1566,solved,0.054
1567,unknown,0.005
1568,solved,0
1569,solved,0.284
1570,unknown,27.367
1571,solved,0.023
1572,unknown,50.382
1573,solved,0.008
1574,unknown,0.009
1575,solved,0
1576,solved,0
1577,solved,0
1578,solved,0
1579,solved,0.487
1580,solved,0.015
1581,unknown,0.163
1582,unknown,14.762
1583,solved,0.002
1584,unknown,3.259
1585,solved,0
1586,solved,0.107
1587,solved,0.001
1588,solved,0
1589,solved,0
1590,solved,0
1591,solved,0.205
1592,solved,0.016
1593,unknown,0
1594,solved,142.42
1595,unknown,0.088
1596,solved,0.137
1597,solved,0.242
1598,unknown,9.126
1599,solved,0
1600,solved,0.009
1601,solved,0
1602,solved,0.005
1603,unknown,0
1604,solved,42.601
1605,solved,0
1606,solved,0
1607,solved,0.021
1608,solved,0
1609,solved,0.003
1610,solved,0
1611,solved,0.024
1612,solved,0
1613,solved,0.016
1614,solved,0.01
1615,solved,0
1616,solved,0.573
1617,solved,0
1618,solved,0.017
1619,solved,0.278
1620,solved,0.074
1621,solved,0.001
1622,solved,0.007
1623,solved,0.008
1624,solved,1.066
1625,solved,23.569
1626,solved,0.155
1627,solved,0
1628,solved,0.013
1629,solved,0.001
1630,solved,0
1631,solved,1.353
1632,unknown,9.204
1633,solved,12.154
1634,solved,0
1635,solved,0
1636,solved,0
1637,solved,0.002
1638,unknown,0.014
1639,solved,0.002
1640,solved,0.158
1641,solved,0
1642,solved,0.033
1643,unknown,8.184
1644,unknown,0.05
1645,solved,0.003
1646,solved,0
1647,solved,0.015
1648,solved,0.001
1649,solved,0.002
1650,solved,0.001
1651,unknown,1.364
1652,solved,0.005
1653,unknown,0.346
1654,solved,1.284
1655,unknown,0
1656,unknown,0.004
1657,solved,0
1658,unknown,5.94
1659,unknown,0.001
1660,solved,0.004
1661,unknown,0.071
1662,solved,0.001
1663,solved,0.083
1664,solved,0
1665,solved,0.045
1666,solved,0.001
1667,solved,0.001
1668,solved,0.001
1669,unknown,1.517
1670,solved,0.008
1671,solved,1.057
1672,unknown,0.001
1673,solved,0
1674,solved,0.001
1675,unknown,0.109
1676,solved,0.001
1677,solved,9.127
1678,solved,0.285
1679,solved,0
1680,unknown,21.237
1681,solved,0.003
1682,solved,0.033
1683,solved,0
1684,unknown,0.112
1685,solved,0
1686,solved,0.052
1687,solved,0
1688,solved,0
1689,solved,0
1690,unknown,0.471
1691,solved,0.303
1692,solved,0.008
1693,unknown,229.659
1694,solved,55.718
1695,solved,1.475
1696,solved,0.012
1697,solved,0.082
1698,solved,0.047
1699,solved,0
1700,solved,0
1701,solved,0
1702,solved,0
1703,solved,0.001
1704,solved,0.014
1705,unknown,2.534
1706,solved,0.033
1707,solved,0.004
1708,solved,0.026
1709,unknown,17.435
1710,solved,0.046
1711,solved,0.001
1712,solved,0.002
1713,solved,3.904
1714,solved,21.602
1715,unknown,0.582
1716,solved,0.149
1717,solved,0.025
1718,solved,0.298
1719,solved,0.01
1720,solved,0
1721,solved,0
1722,solved,60.01
1723,solved,0.004
1724,solved,9.684
1725,solved,0.336
1726,unknown,0.276
1727,solved,0
1728,solved,0
1729,solved,0.002
1730,solved,0.134
1731,unknown,5.931
1732,solved,6.845
1733,solved,0.01
1734,solved,0.003
1735,solved,0
1736,solved,0
1737,solved,0.008
1738,solved,0.345
1739,solved,0
1740,solved,0.008
1741,solved,0.001
1742,solved,0.27
1743,solved,0.75
1744,solved,0
1745,solved,0.064
1746,unknown,0
1747,solved,0.099
1748,solved,0
1749,solved,0.001
1750,solved,0.122
1751,solved,0
1752,solved,0
1753,solved,30.832
1754,solved,0
1755,solved,0
1756,solved,0.014
1757,solved,0.807
1758,solved,0.025
1759,solved,0
1760,solved,0
1761,solved,11.196
1762,solved,0.005
1763,solved,0
1764,solved,0
1765,unknown,45.529
1766,unknown,2.164
1767,solved,39.903
1768,solved,0.164
1769,solved,0.027
1770,solved,0.067
1771,solved,2.008
1772,unknown,0
1773,solved,0
1774,solved,0.035
1775,solved,0.019
1776,solved,0.01
1777,solved,0
1778,unknown,17.705
1779,solved,0.001
1780,unknown,0.018
1781,unknown,15.759
1782,solved,0.003
1783,unknown,0
1784,unknown,1.016
1785,solved,7.5
1786,solved,0.001
1787,unknown,1.09
1788,solved,0.001
1789,unknown,1.09
1790,solved,0.019
1791,unknown,0.064
1792,solved,0
1793,unknown,0
1794,solved,0.003
1795,solved,0
1796,solved,0.005
1797,solved,0.054
1798,solved,0.005
1799,solved,0.021
1800,unknown,1.053
1801,solved,0
1802,solved,0.179
1803,solved,0
1804,solved,0.009
1805,unknown,80.629
1806,solved,0
1807,solved,0
1808,unknown,0
1809,solved,0.001
1810,solved,0.004
1811,unknown,0.181
1812,solved,0.008
1813,solved,145.353
1814,solved,0.082
1815,unknown,0
1816,unknown,662.065
1817,solved,0.012
1818,solved,0.002
1819,unknown,1.553
1820,solved,0.001
1821,solved,0.001
1822,unknown,0
1823,solved,3.208
1824,solved,0.051
1825,solved,0
1826,solved,0
1827,unknown,6.879
1828,solved,0.087
1829,solved,0.001
1830,solved,0
1831,solved,0
1832,solved,0.222
1833,solved,3.393
1834,solved,0
1835,solved,0
1836,solved,0.021
1837,unknown,0.013
1838,solved,3.086
1839,solved,0.243
1840,unknown,52.752
1841,solved,2.308
1842,solved,0
1843,solved,0.003
1844,solved,0.001
1845,unknown,32.189
1846,solved,0
1847,solved,0.001
1848,solved,0.073
1849,unknown,0.003
1850,solved,0.018
1851,solved,0.015
1852,solved,0
1853,unknown,23.483
1854,solved,1.903
1855,solved,0.024
1856,solved,0
1857,solved,0.004
1858,unknown,0.436
1859,solved,0
1860,solved,0.001
1861,solved,0
1862,solved,0.034
1863,solved,0.007
1864,solved,0.048
1865,unknown,0
1866,solved,1.296
1867,solved,1.729
1868,solved,0.002
1869,solved,0.009
1870,solved,1.834
1871,unknown,0.039
1872,unknown,0
1873,solved,0
1874,solved,0.093
1875,solved,0.386
1876,unknown,0.139
1877,solved,0.102
1878,solved,0.002
1879,unknown,0.041
1880,solved,0.005
1881,solved,0
1882,solved,0.005
1883,solved,0
1884,solved,0.378
1885,solved,0.002
1886,solved,0
1887,unknown,0.148
1888,solved,0
1889,solved,0
1890,solved,0.009
1891,solved,0.007
1892,solved,0.166
1893,solved,0
1894,solved,313.344
1895,solved,0
1896,solved,0.009
1897,solved,0
1898,solved,0.045
1899,solved,0
1900,solved,0.593
1901,solved,0.072
1902,solved,0.003
1903,unknown,1.213
1904,solved,0
1905,unknown,0.442
1906,solved,0
1907,solved,0.023
1908,solved,0.004
1909,solved,0.001
1910,solved,5.874
1911,solved,0.227
1912,solved,0
1913,solved,0.007
1914,solved,0
1915,solved,0.003
1916,solved,0
1917,solved,0.077
1918,solved,0.023
1919,solved,0
1920,solved,0.004
1921,solved,0
1922,solved,121.569
1923,solved,0.14
1924,unknown,2.586
1925,solved,0.021
1926,solved,0
1927,solved,0.002
1928,solved,0.001
1929,solved,0.062
1930,solved,0.117
1931,unknown,2.773
1932,solved,0
1933,solved,0.005
1934,solved,0.002
1935,solved,0.012
1936,solved,0
1937,solved,0.129
1938,unknown,0
1939,solved,0.002
1940,solved,0.087
1941,solved,0.002
1942,solved,0
1943,solved,0.328
1944,solved,0.08
1945,solved,0.004
1946,unknown,0.006
1947,solved,0.019
1948,solved,0
1949,solved,0.003
1950,solved,4.902
1951,solved,0
1952,solved,6.038
1953,unknown,0.051
1954,unknown,17.425
1955,solved,1.26
1956,solved,0.003
1957,solved,0.027
1958,solved,0
1959,solved,0
1960,unknown,0.004
1961,solved,0
1962,solved,0.881
1963,solved,0.103
1964,solved,0
1965,unknown,0.002
1966,solved,0.112
1967,solved,0.003
1968,solved,0
1969,solved,0
1970,unknown,249.763
1971,solved,0
1972,solved,0.001
1973,solved,0.003
1974,solved,0.439
1975,unknown,1.378
1976,solved,0.012
1977,solved,0
1978,unknown,1088.57
1979,solved,0.012
1980,solved,0.001
1981,solved,0.09
1982,solved,0
1983,solved,0.011
1984,solved,15.284
1985,solved,0
1986,solved,0.027
1987,solved,0.408
1988,unknown,0.598
1989,solved,0
1990,solved,0
1991,unknown,1.126
1992,solved,0.053
1993,solved,0
1994,solved,0
1995,solved,0.264
1996,solved,0.616
1997,solved,0.004
1998,solved,1.191
1999,solved,0.077
2000,solved,0.004
2001,solved,0.004
2002,unknown,87.618
2003,solved,0
2004,solved,0.002
2005,solved,0.293
2006,solved,0.001
2007,solved,11.619
2008,unknown,0.053
2009,solved,0
2010,solved,0.03
2011,solved,0
2012,solved,0.034
2013,solved,0.009
2014,solved,0
2015,solved,0
2016,solved,0.035
2017,solved,0.045
2018,solved,0.337
2019,solved,0.027
2020,unknown,0.073
2021,unknown,0
2022,unknown,0.072
2023,solved,0.007
2024,unknown,2.885
2025,unknown,0.319
2026,solved,2.411
2027,solved,0
2028,unknown,0.01
2029,solved,0.003
2030,unknown,3.802
2031,unknown,0.515
2032,solved,0.007
2033,solved,0
2034,solved,1.652
2035,solved,0
2036,solved,0.021
2037,solved,0
2038,solved,0
2039,solved,0.027
2040,solved,0.083
2041,solved,1.395
2042,solved,0
2043,solved,0.662
2044,solved,0.07
2045,solved,0.001
2046,solved,0.37
2047,solved,0.011
2048,solved,0
2049,unknown,0
2050,solved,0
2051,solved,0.002
2052,solved,0.008
2053,solved,0.003
2054,solved,0.019
2055,unknown,0
2056,solved,0
2057,solved,1.145
2058,solved,0.001
2059,solved,0.017
2060,solved,1.356
2061,solved,0.014
2062,solved,0.04
2063,solved,0.067
2064,solved,4.041
2065,unknown,0
2066,solved,0.001
2067,solved,0.008
2068,solved,0.001
2069,solved,0.002
2070,solved,0.003
2071,solved,0.088
2072,solved,0.028
2073,solved,0.003
2074,unknown,11.562
2075,solved,0
2076,solved,0.095
2077,solved,0.379
2078,solved,0.051
2079,unknown,0.227
2080,solved,0.317
2081,unknown,0
2082,unknown,0
2083,solved,0
2084,solved,0.007
2085,solved,0
2086,solved,0.033
2087,solved,0.56
2088,solved,0.055
2089,solved,0
2090,unknown,0
2091,unknown,209.82
2092,solved,0
2093,unknown,51.454
2094,solved,0.003
2095,solved,0.007
2096,solved,0.063
2097,solved,0.012
2098,solved,0.009
2099,solved,0.001
2100,unknown,31.968
2101,unknown,0
2102,solved,0
2103,solved,0
2104,unknown,0.658
2105,solved,0.323
2106,solved,1.069
2107,solved,0.109
2108,solved,0
2109,unknown,0
2110,solved,2.064
2111,solved,0.004
2112,solved,2.524
2113,unknown,12.921
2114,solved,0.001
2115,solved,0.157
2116,solved,0.079
2117,solved,0.176
2118,solved,0.003
2119,solved,0.205
2120,solved,0.006
2121,solved,0
2122,solved,0.032
2123,solved,0.001
2124,solved,0
2125,solved,2.849
2126,solved,0
2127,solved,0.721
2128,solved,0.001
2129,solved,0.146
2130,solved,0.007
2131,solved,0.001
2132,solved,0.006
2133,solved,0.003
2134,solved,0
2135,solved,0
2136,solved,0.002
2137,solved,0.001
2138,unknown,7.492
2139,solved,0
2140,solved,0.001
2141,solved,0
2142,solved,0.052
2143,solved,0.109
2144,solved,0.01
2145,solved,0.159
2146,solved,0
2147,solved,1.021
2148,solved,0.014
2149,solved,0
2150,unknown,0
2151,solved,0.46
2152,unknown,2.803
2153,unknown,0.008
2154,unknown,6.24
2155,solved,0
2156,solved,0.412
2157,unknown,0.008
2158,unknown,0
2159,solved,0.003
2160,solved,0.015
2161,solved,0.776
2162,unknown,2.195
2163,solved,0
2164,solved,0.076
2165,unknown,2.401
2166,solved,1.502
2167,solved,0.293
2168,solved,0
2169,solved,0.001
2170,solved,0.001
2171,solved,2.075
2172,solved,2.416
2173,solved,0
2174,solved,0.046
2175,solved,0
2176,solved,0.001
2177,solved,0
2178,solved,1.427
2179,solved,0.014
2180,solved,0.003
2181,solved,0.121
2182,solved,0
2183,solved,0.03
2184,solved,0.103
2185,solved,0.021
2186,unknown,0
2187,solved,0.113
2188,unknown,0.545
2189,solved,0.001
2190,unknown,5.026
2191,solved,0.018
2192,solved,0
2193,unknown,0.01
2194,unknown,13.826
2195,solved,0.362
2196,unknown,6.979
2197,unknown,2.999
2198,unknown,9.868
2199,solved,0.342
2200,solved,0.009
2201,unknown,66.368
2202,unknown,0
2203,solved,0
2204,solved,0
2205,unknown,21.926
2206,solved,0.008
2207,solved,0
2208,unknown,0
2209,solved,0.009
2210,solved,0.003
2211,solved,0.006
2212,solved,0
2213,solved,0.001
2214,solved,0.007
2215,unknown,31.368
2216,solved,0.564
2217,solved,0.961
2218,solved,0.009
2219,solved,0.001
2220,solved,0.029
2221,solved,0.008
2222,solved,0
2223,solved,0
2224,unknown,0
2225,solved,0.008
2226,solved,7.885
2227,solved,0.002
2228,solved,0
2229,solved,0
2230,solved,4.345
2231,unknown,0.041
2232,solved,0.058
2233,solved,0.118
2234,unknown,0.809
2235,solved,0.003
2236,solved,0.051
2237,solved,0
2238,unknown,0
2239,unknown,18.675
2240,solved,0
2241,solved,407.401
2242,unknown,5.139
2243,solved,0
2244,solved,0
2245,solved,0.021
2246,solved,6.005
2247,solved,0
2248,solved,0.009
2249,solved,0.001
2250,solved,0.001
2251,solved,0
2252,solved,0.1
2253,solved,0
2254,solved,0.036
2255,solved,0.013
2256,solved,5.53
2257,solved,0.139
2258,solved,0
2259,solved,0.004
2260,solved,0
2261,unknown,0
2262,solved,0
2263,solved,0.002
2264,solved,0
2265,solved,0
2266,solved,0.075
2267,solved,0.002
2268,solved,0
2269,solved,0.006
2270,solved,0.001
2271,solved,0
2272,solved,0.005
2273,solved,0.001
2274,unknown,0
2275,solved,0
2276,solved,0
2277,solved,0
2278,solved,0
2279,solved,0.039
2280,unknown,0
2281,solved,0.001
2282,solved,0
2283,solved,0.964
2284,unknown,0.28
2285,solved,0.009
2286,solved,0.011
2287,solved,0.078
2288,solved,12.506
2289,unknown,1.275
2290,solved,0
2291,solved,0.005
2292,solved,0
2293,solved,0
2294,solved,0.015
2295,solved,0.002
2296,solved,0
2297,solved,0.055
2298,solved,0.04
2299,solved,0
2300,solved,0.004
2301,solved,0.039
2302,solved,0.008
2303,solved,0
2304,solved,0.003
2305,unknown,0
2306,solved,0.03
2307,solved,0.022
2308,solved,0.005
2309,unknown,0.139
2310,unknown,4.017
2311,solved,0
2312,solved,0
2313,solved,0
2314,solved,1.634
2315,unknown,43.022
2316,solved,0.593
2317,unknown,0.137
2318,unknown,136.582
2319,solved,0.057
2320,solved,0
2321,unknown,0
2322,solved,0.043
2323,solved,0.127
2324,solved,0
2325,solved,2.512
2326,solved,0.015
2327,solved,2.932
2328,solved,2.182
2329,unknown,4.713
2330,solved,0.002
2331,solved,0.001
2332,solved,0.008
2333,solved,0.001
2334,solved,0
2335,solved,0
2336,unknown,0.04
2337,solved,0.011
2338,solved,0
2339,solved,12.143
2340,solved,0
2341,unknown,0.022
2342,unknown,0
2343,solved,0.017
2344,solved,85.447
2345,solved,0
2346,solved,0.013
2347,unknown,0.012
2348,solved,0
2349,unknown,4.39
2350,unknown,0
2351,solved,0
2352,unknown,0.677
2353,solved,0.134
2354,solved,0.002
2355,solved,0.584
2356,solved,0
2357,solved,0
2358,solved,0.001
2359,solved,0.026
2360,unknown,0.004
2361,solved,0
2362,solved,0
2363,solved,0.003
2364,unknown,0.413
2365,solved,1.756
2366,unknown,1.441
2367,solved,0.43
2368,solved,0.008
2369,unknown,38.725
2370,solved,0
2371,solved,0.002
2372,unknown,27.03
2373,solved,0.019
2374,unknown,0.001
2375,unknown,0.056
2376,solved,0.014
2377,unknown,0.002
2378,solved,0
2379,unknown,25.262
2380,solved,0.004
2381,solved,0
2382,unknown,19.49
2383,solved,0
2384,unknown,0.005
2385,unknown,0
2386,solved,0.006
2387,unknown,0
2388,solved,0.902
2389,solved,0
2390,solved,0.013
2391,solved,0
2392,solved,0
2393,unknown,3.671
2394,unknown,69.873
2395,solved,0.027
2396,solved,3.062
2397,solved,0.03
2398,solved,0.083
2399,solved,0.004
2400,solved,0.015
2401,solved,0.006
2402,solved,0.22
2403,unknown,4.735
2404,solved,0.099
2405,solved,0.002
2406,solved,0
2407,solved,0.834
2408,solved,0
2409,solved,0.001
2410,solved,0
2411,solved,0
2412,solved,0.006
2413,unknown,0.119
2414,solved,0.005
2415,solved,0
2416,unknown,3.215
2417,unknown,484.233
2418,solved,0
2419,unknown,23.536
2420,solved,0
2421,solved,0.209
2422,solved,2.705
2423,unknown,141.291
2424,solved,0
2425,solved,0.001
2426,solved,9.915
2427,solved,0.02
2428,solved,4.513
2429,solved,0.001
2430,solved,0.016
2431,solved,0.039
2432,solved,0
2433,solved,1.21
2434,solved,0.085
2435,unknown,0.036
2436,solved,0.64
2437,solved,0
2438,solved,0.001
2439,solved,0
2440,solved,1.111
2441,solved,0.036
2442,solved,0.012
2443,solved,0.44
2444,solved,0.166
2445,solved,0
2446,solved,2.41
2447,solved,0
2448,solved,0
2449,solved,0.064
2450,unknown,0.002
2451,solved,0
2452,solved,8.127
2453,solved,0
2454,unknown,0.529
2455,solved,0
2456,unknown,0
2457,solved,0.005
2458,solved,0.008
2459,unknown,0
2460,solved,0.001
2461,solved,0.001
2462,solved,0
2463,solved,0.053
2464,solved,0.014
2465,solved,0.005
2466,solved,0.306
2467,unknown,0.016
2468,unknown,15.181
2469,solved,0.008
2470,solved,0
2471,unknown,0.084
2472,unknown,0.145
2473,solved,18.465
2474,solved,0
2475,unknown,0.005
2476,solved,0.024
2477,solved,0
2478,unknown,0.005
2479,unknown,1.469
2480,solved,2.572
2481,solved,0.421
2482,unknown,2.274
2483,solved,1
2484,solved,0.015
2485,solved,0.157
2486,solved,0.111
2487,solved,1.142
2488,solved,0
2489,solved,0.061
2490,solved,0.06
2491,solved,0.172
2492,solved,0.239
2493,solved,8.039
2494,solved,0
2495,solved,35.754
2496,unknown,0.014
2497,solved,0
2498,solved,0
2499,unknown,51.748
2500,solved,0.008
2501,solved,0.016
2502,unknown,0
2503,solved,1.982
2504,solved,0.009
2505,solved,0.001
2506,unknown,0.144
2507,solved,0.073
2508,solved,0
2509,solved,0
2510,unknown,0
2511,unknown,82.427
2512,solved,0
2513,solved,0.067
2514,solved,15.36
2515,solved,0
2516,solved,0.171
2517,solved,1.06
2518,solved,0.01
2519,solved,0
2520,solved,0
2521,unknown,37.677
2522,solved,0.023
2523,unknown,132.014
2524,solved,0.022
2525,solved,0.001
2526,solved,0
2527,solved,0.001
2528,solved,0.153
2529,solved,0
2530,solved,0.022
2531,unknown,0.464
2532,solved,0.003
2533,unknown,0
2534,unknown,11.294
2535,solved,0.267
2536,unknown,0.095
2537,solved,0.001
2538,solved,0.013
2539,solved,0
2540,solved,0.132
2541,unknown,0
2542,unknown,2.136
2543,solved,0.001
2544,solved,0.004
2545,solved,0
2546,solved,0
2547,solved,0
2548,solved,0.003
2549,unknown,0.082
2550,solved,0.685
2551,solved,0.348
2552,solved,0.047
2553,solved,0
2554,solved,0
2555,solved,0.002
2556,unknown,0.366
2557,solved,0.004
2558,unknown,0
2559,unknown,0.273
2560,solved,0.002
2561,solved,0.123
2562,solved,1.443
2563,solved,0.016
2564,solved,0.009
2565,solved,0
2566,unknown,11.934
2567,solved,0.062
2568,solved,0
2569,solved,0.014
2570,solved,0.182
2571,solved,0
2572,unknown,0.031
2573,solved,0
2574,unknown,5.168
2575,solved,70.578
2576,solved,0.002
2577,solved,0
2578,solved,4.34
2579,unknown,1.461
2580,unknown,0.587
2581,solved,0.021
2582,solved,0
2583,solved,0.018
2584,solved,0
2585,solved,0.409
2586,unknown,0.625
2587,solved,0
2588,solved,0
2589,solved,0.013
2590,solved,0
2591,solved,0.003
2592,solved,1.061
2593,solved,0
2594,unknown,1.462
2595,solved,0.014
2596,unknown,325.471
2597,unknown,0.063
2598,solved,0.03
2599,unknown,13.848
2600,solved,0.001
2601,solved,0.015
2602,solved,0
2603,solved,0.006
2604,unknown,6.349
2605,solved,0
2606,solved,0.007
2607,solved,3.14
2608,unknown,0
2609,solved,0
2610,solved,0.236
2611,solved,0.953
2612,solved,0.083
2613,unknown,0.001
2614,solved,0.051
2615,solved,0.001
2616,solved,0
2617,solved,0.007
2618,unknown,1.77
2619,solved,0.034
2620,solved,0.023
2621,solved,0
2622,solved,0.005
2623,solved,0.072
2624,solved,0
2625,unknown,0.552
2626,solved,189.934
2627,solved,0
2628,solved,0.14
2629,solved,0.001
2630,solved,0.005
2631,solved,0
2632,solved,3.317
2633,solved,1.709
2634,unknown,0.007
2635,unknown,14.138
2636,solved,1.138
2637,solved,0.001
2638,solved,0.251
2639,solved,0.777
2640,solved,0.837
2641,solved,0.104
2642,solved,0.003
2643,solved,5.476
2644,solved,0.925
2645,solved,0
2646,solved,0.002
2647,unknown,1.759
2648,solved,0.001
2649,solved,0.001
2650,solved,1.934
2651,solved,0.028
2652,solved,0.013
2653,unknown,1.64
2654,solved,0
2655,solved,1.12
2656,solved,1.412
2657,solved,0.017
2658,unknown,10.852
2659,solved,0.012
2660,solved,0
2661,solved,0.146
2662,unknown,6.081
2663,solved,0.022
2664,unknown,0.073
2665,solved,0
2666,solved,0.003
2667,solved,0.001
2668,solved,0.026
2669,solved,0.03
2670,solved,0.002
2671,solved,0
2672,unknown,15.182
2673,solved,0.019
2674,solved,0.083
2675,solved,0.124
2676,solved,0
2677,solved,0
2678,solved,0.004
2679,solved,0.865
2680,unknown,0
2681,unknown,6.318
2682,solved,0
2683,solved,1.516
2684,solved,0
2685,solved,0.117
2686,solved,0.01
2687,solved,1.675
2688,unknown,0.098
2689,solved,0.117
2690,solved,0.041
2691,solved,0
2692,solved,0
2693,solved,0
2694,solved,0.222
2695,solved,0.074
2696,solved,0
2697,solved,0.072
2698,solved,0
2699,unknown,2.238
2700,unknown,0
2701,solved,0.029
2702,unknown,3.736
2703,solved,0
2704,solved,0.014
2705,unknown,3.152
2706,solved,0.038
2707,solved,0.191
2708,solved,0.007
2709,solved,2.019
2710,solved,0.011
2711,solved,0.055
2712,solved,0
2713,solved,0.008
2714,unknown,0.478
2715,solved,0.001
2716,solved,0.001
2717,solved,0.002
2718,solved,0.018
2719,unknown,3.258
2720,solved,0.027
2721,unknown,0
2722,solved,0.06
2723,solved,0.044
2724,solved,0.001
2725,solved,0
2726,solved,0
2727,solved,0.011
2728,unknown,0.048
2729,solved,0
2730,solved,0.059
2731,unknown,0.022
2732,solved,0
2733,solved,0.01
2734,unknown,0.353
2735,solved,0.002
2736,solved,0
2737,solved,0.003
2738,unknown,9.785
2739,solved,0.189
2740,solved,0.003
2741,solved,0
2742,solved,0.194
2743,solved,0.001
2744,solved,0.582
2745,unknown,11.825
2746,unknown,2.17
2747,solved,0.023
2748,solved,0.937
2749,unknown,3.426
2750,solved,0.038
2751,solved,0
2752,solved,0.009
2753,solved,0.083
2754,unknown,21.807
2755,unknown,0
2756,solved,0.803
2757,unknown,0.24
2758,solved,0
2759,solved,3.165
2760,solved,0
2761,unknown,0
2762,solved,0.131
2763,solved,0
2764,solved,0.142
2765,solved,0.001
2766,solved,0
2767,unknown,0.003
2768,solved,0
2769,solved,152.702
2770,solved,0
2771,solved,0.022
2772,solved,0.247
2773,unknown,21.066
2774,solved,0.008
2775,unknown,0.003
2776,solved,0.002
2777,unknown,0.068
2778,unknown,0.021
2779,solved,0.001
2780,unknown,22.539
2781,solved,0.014
2782,solved,0.079
2783,unknown,0.058
2784,solved,0.002
2785,solved,0
2786,solved,0
2787,solved,0.001
2788,solved,0.001
2789,solved,0.017
2790,solved,0
2791,solved,0.021
2792,solved,0.001
2793,solved,0.001
2794,unknown,39.978
2795,solved,3.688
2796,solved,0.029
2797,unknown,0.212
2798,solved,0.005
2799,solved,0.185
2800,solved,0.002
2801,solved,18.127
2802,solved,0
2803,solved,0.094
2804,solved,0.011
2805,solved,0
2806,unknown,0
2807,unknown,0
2808,solved,0
2809,solved,0.018
2810,solved,0.022
2811,unknown,123.615
2812,solved,0.195
2813,solved,2.297
2814,solved,0
2815,unknown,2.056
2816,solved,1.295
2817,solved,0
2818,unknown,0.01
2819,solved,0.786
2820,unknown,6.152
2821,solved,0.074
2822,unknown,2.592
2823,solved,0.11
2824,solved,0.051
2825,unknown,56.335
2826,solved,0
2827,unknown,0.797
2828,solved,0
2829,solved,0
2830,solved,0.033
2831,solved,0
2832,solved,0
2833,solved,0.002
2834,solved,0.255
2835,solved,0
2836,solved,0
2837,solved,0.002
2838,unknown,0.015
2839,solved,0.259
2840,solved,0.004
2841,solved,0.03
2842,solved,0.013
2843,solved,0
2844,solved,0.139
2845,solved,0.236
2846,solved,0.374
2847,unknown,9.558
2848,solved,0.019
2849,solved,0.028
2850,solved,0.009
2851,solved,0.177
2852,unknown,0.062
2853,solved,0
2854,solved,0.005
2855,unknown,0.061
2856,solved,0
2857,solved,0
2858,solved,1.376
2859,solved,0.397
2860,solved,0
2861,solved,0.001
2862,solved,0
2863,solved,0
2864,solved,0.005
2865,solved,0
2866,solved,0
2867,solved,0.019
2868,solved,0.068
2869,solved,0
2870,solved,0.159
2871,solved,0
2872,solved,0
2873,solved,0.001
2874,unknown,0.014
2875,solved,0
2876,solved,0.001
2877,solved,12.637
2878,solved,0.983
2879,solved,0.86
2880,solved,0
2881,solved,0.511
2882,solved,0
2883,solved,0.001
2884,unknown,34.383
2885,solved,0
2886,solved,0
2887,unknown,0
2888,solved,0.007
2889,solved,0
2890,unknown,0
2891,solved,0.037
2892,solved,0.048
2893,unknown,0.093
2894,unknown,0.044
2895,solved,0.028
2896,solved,0.154
2897,solved,0.001
2898,solved,0.081
2899,solved,0.062
2900,solved,2.058
2901,solved,0.318
2902,unknown,0
2903,solved,0
2904,solved,0.009
2905,solved,0
2906,solved,0
2907,solved,0
2908,solved,0
2909,solved,0.001
2910,unknown,3.387
2911,solved,0
2912,solved,0.001
2913,unknown,0
2914,solved,0.003
2915,solved,0.044
2916,solved,0.143
2917,solved,0.004
2918,solved,0.004
2919,unknown,0
2920,solved,10.819
2921,unknown,0.042
2922,solved,13.436
2923,solved,0.792
2924,solved,0.008
2925,solved,160.672
2926,unknown,0.013
2927,solved,0.07
2928,solved,1.01
2929,solved,0.024
2930,solved,0.028
2931,solved,0.368
2932,solved,0.001
2933,unknown,62.959
2934,solved,0
2935,solved,0.001
2936,solved,0
2937,solved,0.048
2938,unknown,11.635
2939,solved,0.005
2940,unknown,0.066
2941,solved,0
2942,solved,0.929
2943,unknown,0.008
2944,solved,0
2945,solved,0.075
2946,solved,0
2947,solved,0
2948,solved,0
2949,solved,1.462
2950,solved,0.074
2951,solved,0.001
2952,solved,0
2953,solved,0
2954,solved,0.156
2955,solved,0.001
2956,solved,0.001
2957,solved,0.001
2958,solved,0
2959,solved,47.525
2960,solved,0.233
2961,solved,1.936
2962,solved,0
2963,solved,0
2964,solved,0.001
2965,solved,0.542
2966,solved,0.006
2967,solved,0
2968,solved,0.253
2969,solved,0.013
2970,unknown,0.089
2971,solved,0.651
2972,unknown,0
2973,solved,0
2974,unknown,0
2975,solved,0.003
2976,solved,1.432
2977,solved,0
2978,solved,0.558
2979,unknown,0
2980,solved,0.002
2981,solved,0.7
2982,unknown,0.51
2983,unknown,0
2984,unknown,0
2985,solved,0
2986,solved,0.001
2987,solved,0
2988,solved,0.001
2989,unknown,0.747
2990,unknown,0
2991,unknown,0
2992,solved,0
2993,solved,0.242
2994,solved,0.131
2995,solved,0.7
2996,solved,0.004
2997,unknown,0
2998,solved,0.031
2999,solved,0
3000,solved,0
3001,solved,0.023
3002,solved,0.002
3003,solved,8.66
3004,solved,0
3005,solved,0.009
