seed,result,time (seconds)
1296,unknown,47.885
1297,unknown,55.35
1298,unknown,62.303
1299,unknown,55.188
1300,unknown,89.637
1301,unsolvable,49.82
1302,unknown,37.858
1303,unknown,17.056
1304,unknown,18.086
1305,unknown,24.856
1306,unknown,11.264
1307,unknown,70.177
1308,unknown,11.185
1309,unknown,21.531
1310,unsolvable,5.295
1311,unknown,55.416
1312,unknown,40.685
1313,unknown,10.623
1314,unknown,66.915
1315,unknown,23.076
1316,unknown,12.475
1317,unknown,19.799
1318,unknown,7.239
1319,unsolvable,2.698
1320,unknown,23.757
1321,unknown,10.129
1322,unknown,29.42
1323,unknown,17.967
1324,unknown,28.547
1325,unknown,11.57
1326,unknown,31.565
1327,unknown,15.477
