2413, unsolvable, 119, 52385, 27015, 52384, 10556, 0, 16459, 24593, 32, 0, unsolvable, 0.13, 0.12, 0.00, 6568
2414, solved, 5, 1704, 998, 1620, 172, 0, 826, 1543, 84, 84, solved, 0.00, 0.00, 0.00, 1420
2393, unsolvable, 3671, 1602334, 653030, 1602333, 315844, 0, 337186, 393241, 30, 0, unsolvable, 4.00, 3.90, 0.07, 115508
2415, solved, 0, 121, 84, 40, 44, 0, 40, 53, 81, 81, solved, 0.00, 0.00, 0.00, 1176
2396, solved, 3062, 1445665, 478926, 1445580, 202284, 0, 276642, 393241, 85, 85, solved, 3.31, 3.24, 0.04, 93668
2418, solved, 0, 514, 188, 439, 90, 0, 98, 193, 75, 75, solved, 0.00, 0.00, 0.00, 1196
2403, unsolvable, 4735, 2497614, 912059, 2497613, 511194, 0, 400865, 786433, 74, 0, unsolvable, 5.11, 5.00, 0.07, 138884
2420, solved, 0, 308, 211, 219, 72, 0, 139, 193, 89, 89, solved, 0.00, 0.00, 0.00, 1204
2339, solved, 12143, 6499610, 2489480, 6499515, 1558776, 0, 930704, 1572869, 95, 95, solved, 13.07, 12.82, 0.19, 317400
2421, solved, 209, 77394, 31930, 77306, 7428, 0, 24502, 24593, 88, 88, solved, 0.22, 0.22, 0.00, 8944
2416, unsolvable, 3215, 1755134, 755640, 1755133, 480920, 0, 274720, 393241, 38, 0, unsolvable, 3.46, 3.39, 0.04, 94992
2424, solved, 0, 254, 113, 176, 62, 0, 51, 53, 78, 78, solved, 0.00, 0.00, 0.00, 1180
2425, solved, 1, 1072, 256, 989, 164, 0, 92, 97, 83, 83, solved, 0.00, 0.00, 0.00, 1192
2422, solved, 2705, 1190534, 349496, 1190446, 75793, 0, 273703, 393241, 88, 88, solved, 2.94, 2.89, 0.04, 92544
2427, solved, 20, 8260, 3730, 8169, 1198, 0, 2532, 3079, 91, 91, solved, 0.02, 0.02, 0.00, 1984
2215, unsolvable, 31368, 14093680, 4327903, 14093679, 1320047, 0, 3007856, 3145739, 49, 0, unsolvable, 34.91, 34.24, 0.52, 993320
2429, solved, 1, 334, 165, 250, 78, 0, 87, 97, 84, 84, solved, 0.00, 0.00, 0.00, 1188
2430, solved, 16, 6330, 3997, 6235, 1875, 0, 2122, 3079, 95, 95, solved, 0.01, 0.01, 0.00, 1844
2431, solved, 39, 14344, 5519, 14257, 724, 0, 4795, 6151, 87, 87, solved, 0.04, 0.03, 0.00, 2636
2432, solved, 0, 158, 101, 93, 32, 0, 69, 97, 65, 65, solved, 0.00, 0.00, 0.00, 1180
2433, solved, 1210, 352618, 88263, 352530, 4008, 0, 84255, 98317, 88, 88, solved, 1.28, 1.26, 0.01, 28796
2434, solved, 85, 35717, 12261, 35635, 3840, 0, 8421, 12289, 82, 82, solved, 0.09, 0.09, 0.00, 3840
2435, unsolvable, 36, 15924, 6995, 15923, 2790, 0, 4205, 6151, 27, 0, unsolvable, 0.04, 0.03, 0.00, 2372
2428, solved, 4513, 2352753, 749254, 2352667, 353565, 0, 395689, 786433, 86, 86, solved, 4.91, 4.80, 0.08, 136776
2437, solved, 0, 194, 101, 110, 46, 0, 55, 97, 84, 84, solved, 0.00, 0.00, 0.00, 1180
2438, solved, 1, 1025, 484, 927, 344, 0, 140, 193, 98, 98, solved, 0.00, 0.00, 0.00, 1212
2439, solved, 0, 192, 106, 101, 49, 0, 57, 97, 91, 91, solved, 0.00, 0.00, 0.00, 1180
2436, solved, 640, 349910, 108428, 349829, 52064, 0, 56364, 98317, 81, 81, solved, 0.68, 0.67, 0.00, 20080
2441, solved, 36, 11347, 5677, 11264, 2933, 0, 2744, 3079, 83, 83, solved, 0.04, 0.03, 0.00, 2040
2442, solved, 12, 3839, 1639, 3758, 399, 0, 1240, 1543, 81, 81, solved, 0.01, 0.01, 0.00, 1488
2443, solved, 440, 234356, 90309, 234263, 42547, 0, 47762, 49157, 93, 93, solved, 0.47, 0.46, 0.00, 16652
2440, solved, 1111, 415615, 160548, 415534, 80768, 0, 79780, 98317, 81, 81, solved, 1.18, 1.15, 0.01, 27732
2445, solved, 0, 104, 85, 19, 40, 0, 45, 53, 85, 85, solved, 0.00, 0.00, 0.00, 1176
2444, solved, 166, 60148, 21496, 60056, 4944, 0, 16552, 24593, 92, 92, solved, 0.17, 0.17, 0.00, 6572
2447, solved, 0, 109, 77, 33, 38, 0, 39, 53, 76, 76, solved, 0.00, 0.00, 0.00, 1180
2448, solved, 0, 194, 107, 108, 45, 0, 62, 97, 86, 86, solved, 0.00, 0.00, 0.00, 1180
2449, solved, 64, 36437, 8191, 36343, 2973, 0, 5218, 6151, 94, 94, solved, 0.06, 0.06, 0.00, 2864
2450, unsolvable, 2, 986, 541, 985, 249, 0, 292, 389, 15, 0, unsolvable, 0.00, 0.00, 0.00, 1244
2451, solved, 0, 157, 104, 65, 50, 0, 54, 97, 92, 92, solved, 0.00, 0.00, 0.00, 1180
2426, solved, 9915, 5196554, 1646671, 5196468, 911974, 0, 734697, 786433, 86, 86, solved, 10.63, 10.46, 0.12, 244572
2453, solved, 0, 125, 100, 31, 49, 0, 51, 53, 94, 94, solved, 0.00, 0.00, 0.00, 1180
2454, unsolvable, 529, 255889, 123686, 255888, 72650, 0, 51036, 98317, 57, 0, unsolvable, 0.56, 0.55, 0.01, 19028
2455, solved, 0, 128, 102, 47, 46, 0, 56, 97, 81, 81, solved, 0.00, 0.00, 0.00, 1184
2456, unsolvable, 0, 3, 3, 2, 2, 0, 1, 53, 2, 0, unsolvable, 0.00, 0.00, 0.00, 1176
2457, solved, 5, 2504, 1436, 2418, 773, 0, 663, 769, 86, 86, solved, 0.00, 0.00, 0.00, 1360
2458, solved, 8, 5405, 2232, 5326, 1350, 0, 882, 1543, 79, 79, solved, 0.01, 0.00, 0.00, 1432
2459, unsolvable, 0, 29, 19, 28, 10, 0, 9, 53, 5, 0, unsolvable, 0.00, 0.00, 0.00, 1172
1805, unsolvable, 80629, 37508420, 12057325, 37508419, 5727896, 0, 6329429, 12582917, 48, 0, unsolvable, 89.36, 87.61, 1.32, 2221192
2460, solved, 1, 846, 174, 774, 38, 0, 136, 193, 72, 72, solved, 0.00, 0.00, 0.00, 1208
2446, solved, 2410, 817620, 247237, 817535, 13191, 0, 234046, 393241, 85, 85, solved, 2.65, 2.59, 0.05, 81520
2461, solved, 1, 621, 249, 534, 102, 0, 147, 193, 87, 87, solved, 0.00, 0.00, 0.00, 1212
2462, solved, 0, 341, 161, 261, 60, 0, 101, 193, 80, 80, solved, 0.00, 0.00, 0.00, 1192
2464, solved, 14, 8686, 3179, 8609, 1532, 0, 1647, 3079, 77, 77, solved, 0.01, 0.01, 0.00, 1684
2463, solved, 53, 19053, 7645, 18959, 1218, 0, 6427, 12289, 94, 94, solved, 0.05, 0.05, 0.00, 3164
2465, solved, 5, 2634, 1388, 2549, 681, 0, 707, 769, 85, 85, solved, 0.00, 0.00, 0.00, 1368
2467, unsolvable, 16, 6916, 3855, 6915, 1750, 0, 2105, 3079, 21, 0, unsolvable, 0.01, 0.01, 0.00, 1876
2469, solved, 8, 1609, 669, 1533, 38, 0, 631, 769, 76, 76, solved, 0.01, 0.00, 0.00, 1356
2093, unsolvable, 51454, 27138204, 9369829, 27138203, 5220646, 0, 4149183, 6291469, 43, 0, unsolvable, 56.74, 55.75, 0.75, 1396900
2382, unsolvable, 19490, 9018837, 3259363, 9018836, 1489607, 0, 1769756, 3145739, 44, 0, unsolvable, 21.49, 21.07, 0.32, 608032
2470, solved, 0, 113, 99, 34, 44, 0, 55, 97, 79, 79, solved, 0.00, 0.00, 0.00, 1184
2466, solved, 306, 160316, 73094, 160225, 44420, 0, 28674, 49157, 91, 91, solved, 0.32, 0.31, 0.00, 10576
2471, unsolvable, 84, 27864, 13251, 27863, 2637, 0, 10614, 12289, 23, 0, unsolvable, 0.09, 0.08, 0.00, 4644
2474, solved, 0, 150, 81, 70, 36, 0, 45, 53, 80, 80, solved, 0.00, 0.00, 0.00, 1180
2475, unsolvable, 5, 1863, 901, 1862, 159, 0, 742, 769, 21, 0, unsolvable, 0.00, 0.00, 0.00, 1376
2472, unsolvable, 145, 62240, 27151, 62239, 9338, 0, 17813, 24593, 18, 0, unsolvable, 0.15, 0.15, 0.00, 7096
2476, solved, 24, 12088, 5368, 12005, 2702, 0, 2666, 3079, 83, 83, solved, 0.02, 0.02, 0.00, 2020
2477, solved, 0, 103, 79, 31, 36, 0, 43, 53, 72, 72, solved, 0.00, 0.00, 0.00, 1176
2478, unsolvable, 5, 2171, 870, 2170, 236, 0, 634, 769, 16, 0, unsolvable, 0.00, 0.00, 0.00, 1352
2481, solved, 421, 213746, 77382, 213658, 38008, 0, 39374, 49157, 88, 88, solved, 0.45, 0.44, 0.00, 14008
2479, unsolvable, 1469, 652331, 259704, 652330, 108640, 0, 151064, 196613, 37, 0, unsolvable, 1.60, 1.57, 0.02, 52292
2483, solved, 1000, 592227, 245618, 592141, 159441, 0, 86177, 98317, 86, 86, solved, 1.07, 1.05, 0.01, 29324
2480, solved, 2572, 1652502, 793293, 1652420, 541597, 0, 251696, 393241, 82, 82, solved, 2.80, 2.73, 0.05, 85496
2484, solved, 15, 2758, 1177, 2666, 54, 0, 1123, 1543, 92, 92, solved, 0.01, 0.01, 0.00, 1512
2485, solved, 157, 43155, 18286, 43072, 7288, 0, 10998, 12289, 83, 83, solved, 0.16, 0.16, 0.00, 4608
2486, solved, 111, 43376, 12874, 43301, 7463, 0, 5411, 6151, 75, 75, solved, 0.11, 0.11, 0.00, 2848
2482, unsolvable, 2274, 889403, 342798, 889402, 124021, 0, 218777, 393241, 28, 0, unsolvable, 2.46, 2.41, 0.04, 78552
2488, solved, 0, 127, 105, 42, 48, 0, 57, 97, 85, 85, solved, 0.00, 0.00, 0.00, 1180
2489, solved, 61, 34301, 11346, 34221, 5683, 0, 5663, 6151, 80, 80, solved, 0.06, 0.06, 0.00, 2980
2490, solved, 60, 32964, 8927, 32881, 3654, 0, 5273, 6151, 83, 83, solved, 0.06, 0.06, 0.00, 2884
2491, solved, 172, 58268, 24868, 58180, 2828, 0, 22040, 24593, 88, 88, solved, 0.18, 0.18, 0.00, 8420
2492, solved, 239, 98212, 34158, 98128, 9947, 0, 24211, 24593, 84, 84, solved, 0.25, 0.24, 0.00, 8944
2494, solved, 0, 194, 97, 104, 42, 0, 55, 97, 90, 90, solved, 0.00, 0.00, 0.00, 1184
2487, solved, 1142, 382520, 85315, 382428, 46, 0, 85269, 98317, 92, 92, solved, 1.21, 1.18, 0.02, 30376
2496, unsolvable, 14, 6189, 3034, 6188, 1218, 0, 1816, 3079, 12, 0, unsolvable, 0.01, 0.01, 0.00, 1592
2497, solved, 0, 169, 102, 92, 39, 0, 63, 97, 77, 77, solved, 0.00, 0.00, 0.00, 1184
2498, solved, 0, 106, 95, 32, 39, 0, 56, 97, 74, 74, solved, 0.00, 0.00, 0.00, 1184
2379, unsolvable, 25262, 12273531, 4987676, 12273530, 2659708, 0, 2327968, 3145739, 47, 0, unsolvable, 27.89, 27.35, 0.43, 792228
2500, solved, 8, 1511, 705, 1425, 118, 0, 587, 769, 86, 86, solved, 0.01, 0.00, 0.00, 1332
2501, solved, 16, 9567, 3960, 9484, 2039, 0, 1921, 3079, 83, 83, solved, 0.01, 0.01, 0.00, 1620
2452, solved, 8127, 3656717, 1346537, 3656635, 661253, 0, 685284, 786433, 82, 82, solved, 8.95, 8.77, 0.14, 230612
2502, unsolvable, 0, 5, 4, 4, 0, 0, 4, 53, 2, 0, unsolvable, 0.00, 0.00, 0.00, 1172
2372, unsolvable, 27030, 15459983, 6182418, 15459982, 4267902, 0, 1914516, 3145739, 54, 0, unsolvable, 29.17, 28.56, 0.42, 651564
2504, solved, 9, 1705, 1078, 1616, 286, 0, 792, 1543, 89, 89, solved, 0.01, 0.01, 0.00, 1412
2505, solved, 1, 223, 151, 138, 57, 0, 94, 97, 85, 85, solved, 0.00, 0.00, 0.00, 1192
2507, solved, 73, 25750, 10809, 25654, 1742, 0, 9067, 12289, 96, 96, solved, 0.08, 0.08, 0.00, 4220
2506, unsolvable, 144, 54239, 19056, 54238, 2925, 0, 16131, 24593, 16, 0, unsolvable, 0.15, 0.15, 0.00, 6568
2508, solved, 0, 96, 84, 16, 41, 0, 43, 53, 80, 80, solved, 0.00, 0.00, 0.00, 1180
2509, solved, 0, 110, 84, 26, 39, 0, 45, 53, 84, 84, solved, 0.00, 0.00, 0.00, 1180
2510, unsolvable, 0, 9, 7, 8, 2, 0, 5, 53, 4, 0, unsolvable, 0.00, 0.00, 0.00, 1176
2512, solved, 0, 150, 87, 70, 43, 0, 44, 53, 80, 80, solved, 0.00, 0.00, 0.00, 1176
2513, solved, 67, 24272, 11322, 24195, 7160, 0, 4162, 6151, 77, 77, solved, 0.07, 0.06, 0.00, 2372
2503, solved, 1982, 726540, 254093, 726453, 132646, 0, 121447, 196613, 87, 87, solved, 2.08, 2.03, 0.03, 42256
2515, solved, 0, 180, 100, 112, 39, 0, 61, 97, 68, 68, solved, 0.00, 0.00, 0.00, 1184
2516, solved, 171, 49440, 16334, 49355, 4175, 0, 12159, 12289, 85, 85, solved, 0.18, 0.17, 0.00, 5012
2517, solved, 1060, 586940, 219238, 586851, 130682, 0, 88556, 98317, 89, 89, solved, 1.13, 1.10, 0.02, 30380
2518, solved, 10, 2859, 1156, 2766, 156, 0, 1000, 1543, 93, 93, solved, 0.01, 0.01, 0.00, 1448
2519, solved, 0, 134, 108, 55, 59, 0, 49, 53, 79, 79, solved, 0.00, 0.00, 0.00, 1176
2419, unsolvable, 23536, 9575497, 3211421, 9575496, 1050442, 0, 2160979, 3145739, 48, 0, unsolvable, 25.87, 25.35, 0.42, 745112
2520, solved, 0, 147, 78, 69, 39, 0, 39, 53, 78, 78, solved, 0.00, 0.00, 0.00, 1180
2522, solved, 23, 5013, 2622, 4920, 908, 0, 1714, 3079, 93, 93, solved, 0.02, 0.02, 0.00, 1588
2493, solved, 8039, 3676729, 1312487, 3676645, 602834, 0, 709653, 786433, 84, 84, solved, 8.73, 8.54, 0.16, 240644
2524, solved, 22, 6562, 2876, 6479, 1463, 0, 1413, 1543, 83, 83, solved, 0.02, 0.02, 0.00, 1512
2525, solved, 1, 688, 246, 613, 105, 0, 141, 193, 75, 75, solved, 0.00, 0.00, 0.00, 1212
2526, solved, 0, 328, 145, 242, 60, 0, 85, 97, 86, 86, solved, 0.00, 0.00, 0.00, 1188
2527, solved, 1, 532, 326, 444, 99, 0, 227, 389, 88, 88, solved, 0.00, 0.00, 0.00, 1236
2528, solved, 153, 46276, 11747, 46196, 3748, 0, 7999, 12289, 80, 80, solved, 0.16, 0.15, 0.00, 3692
2529, solved, 0, 206, 89, 119, 40, 0, 49, 53, 87, 87, solved, 0.00, 0.00, 0.00, 1176
2530, solved, 22, 14626, 5058, 14534, 3015, 0, 2043, 3079, 92, 92, solved, 0.02, 0.02, 0.00, 1640
2531, unsolvable, 464, 112570, 50710, 112569, 20353, 0, 30357, 49157, 38, 0, unsolvable, 0.49, 0.48, 0.00, 11368
2532, solved, 3, 690, 421, 608, 40, 0, 381, 389, 82, 82, solved, 0.00, 0.00, 0.00, 1272
2533, unsolvable, 0, 92, 61, 91, 1, 0, 60, 97, 8, 0, unsolvable, 0.00, 0.00, 0.00, 1176
2468, unsolvable, 15181, 5951477, 1995013, 5951476, 487809, 0, 1507204, 1572869, 35, 0, unsolvable, 16.78, 16.36, 0.33, 518548
2315, unsolvable, 43022, 17720594, 5511292, 17720593, 1615904, 0, 3895388, 6291469, 44, 0, unsolvable, 47.59, 46.63, 0.75, 1337868
2535, solved, 267, 102477, 42132, 102382, 12063, 0, 30069, 49157, 95, 95, solved, 0.28, 0.27, 0.00, 11104
2537, solved, 1, 751, 446, 668, 192, 0, 254, 389, 83, 83, solved, 0.00, 0.00, 0.00, 1240
2536, unsolvable, 95, 37764, 16089, 37763, 5371, 0, 10718, 12289, 37, 0, unsolvable, 0.10, 0.10, 0.00, 4748
2538, solved, 13, 5593, 3410, 5513, 1478, 0, 1932, 3079, 80, 80, solved, 0.01, 0.01, 0.00, 1792
2539, solved, 0, 145, 99, 69, 39, 0, 60, 97, 76, 76, solved, 0.00, 0.00, 0.00, 1180
2541, unsolvable, 0, 50, 39, 49, 11, 0, 28, 53, 10, 0, unsolvable, 0.00, 0.00, 0.00, 1176
2540, solved, 132, 85371, 24465, 85295, 11833, 0, 12632, 24593, 76, 76, solved, 0.14, 0.13, 0.00, 5032
2543, solved, 1, 620, 202, 544, 77, 0, 125, 193, 76, 76, solved, 0.00, 0.00, 0.00, 1204
2544, solved, 4, 2914, 1493, 2833, 1096, 0, 397, 769, 81, 81, solved, 0.00, 0.00, 0.00, 1288
2545, solved, 0, 314, 116, 229, 42, 0, 74, 97, 85, 85, solved, 0.00, 0.00, 0.00, 1188
2546, solved, 0, 184, 162, 100, 98, 0, 64, 97, 84, 84, solved, 0.00, 0.00, 0.00, 1180
2547, solved, 0, 158, 118, 72, 47, 0, 71, 97, 86, 86, solved, 0.00, 0.00, 0.00, 1184
2548, solved, 3, 1765, 707, 1670, 367, 0, 340, 389, 95, 95, solved, 0.00, 0.00, 0.00, 1264
2549, unsolvable, 82, 31531, 13145, 31530, 4331, 0, 8814, 12289, 32, 0, unsolvable, 0.08, 0.08, 0.00, 4000
2550, solved, 685, 285281, 79566, 285197, 10391, 0, 69175, 98317, 84, 84, solved, 0.74, 0.72, 0.01, 24040
2551, solved, 348, 143488, 55097, 143396, 21960, 0, 33137, 49157, 92, 92, solved, 0.37, 0.36, 0.00, 12160
2552, solved, 47, 30773, 9631, 30692, 5821, 0, 3810, 6151, 81, 81, solved, 0.05, 0.04, 0.00, 2420
2369, unsolvable, 38725, 16130924, 5919977, 16130923, 2543464, 0, 3376513, 6291469, 39, 0, unsolvable, 42.88, 41.97, 0.68, 1180808
2553, solved, 0, 228, 94, 139, 45, 0, 49, 53, 89, 89, solved, 0.00, 0.00, 0.00, 1176
2554, solved, 0, 129, 100, 37, 45, 0, 55, 97, 92, 92, solved, 0.00, 0.00, 0.00, 1180
2555, solved, 2, 1098, 586, 1010, 279, 0, 307, 389, 88, 88, solved, 0.00, 0.00, 0.00, 1252
2542, unsolvable, 2136, 906396, 305122, 906395, 103950, 0, 201172, 393241, 36, 0, unsolvable, 2.31, 2.25, 0.04, 69908
2557, solved, 4, 3118, 1071, 3052, 706, 0, 365, 389, 66, 66, solved, 0.00, 0.00, 0.00, 1268
2558, unsolvable, 0, 3, 3, 2, 1, 0, 2, 53, 2, 0, unsolvable, 0.00, 0.00, 0.00, 1172
2560, solved, 2, 1056, 555, 969, 269, 0, 286, 389, 87, 87, solved, 0.00, 0.00, 0.00, 1248
2556, unsolvable, 366, 158343, 61143, 158342, 22531, 0, 38612, 49157, 33, 0, unsolvable, 0.39, 0.38, 0.00, 14012
2561, solved, 123, 43773, 17146, 43687, 974, 0, 16172, 24593, 86, 86, solved, 0.13, 0.12, 0.00, 6308
2559, unsolvable, 273, 104277, 42025, 104276, 11733, 0, 30292, 49157, 39, 0, unsolvable, 0.29, 0.28, 0.00, 11368
2473, solved, 18465, 8890258, 3326200, 8890178, 1689722, 0, 1636478, 3145739, 80, 80, solved, 20.19, 19.79, 0.32, 565864
2563, solved, 16, 6598, 2581, 6511, 792, 0, 1789, 3079, 87, 87, solved, 0.01, 0.01, 0.00, 1600
2564, solved, 9, 3509, 1933, 3422, 744, 0, 1189, 1543, 87, 87, solved, 0.01, 0.01, 0.00, 1488
2565, solved, 0, 121, 73, 48, 36, 0, 37, 53, 73, 73, solved, 0.00, 0.00, 0.00, 1176
2567, solved, 62, 28268, 10673, 28176, 4410, 0, 6263, 12289, 92, 92, solved, 0.06, 0.06, 0.00, 3164
2568, solved, 0, 91, 77, 14, 31, 0, 46, 53, 77, 77, solved, 0.00, 0.00, 0.00, 1180
2569, solved, 14, 6442, 2105, 6346, 894, 0, 1211, 1543, 96, 96, solved, 0.01, 0.01, 0.00, 1540
2571, solved, 0, 130, 83, 59, 34, 0, 49, 53, 71, 71, solved, 0.00, 0.00, 0.00, 1176
2572, unsolvable, 31, 13537, 5493, 13536, 1903, 0, 3590, 6151, 24, 0, unsolvable, 0.03, 0.03, 0.00, 2108
2570, solved, 182, 86040, 28667, 85957, 11385, 0, 17282, 24593, 83, 83, solved, 0.19, 0.19, 0.00, 6836
2573, solved, 0, 430, 231, 348, 107, 0, 124, 193, 82, 82, solved, 0.00, 0.00, 0.00, 1204
2562, solved, 1443, 649923, 244619, 649829, 90705, 0, 153914, 196613, 94, 94, solved, 1.58, 1.54, 0.03, 53872
2576, solved, 2, 1136, 397, 1058, 142, 0, 255, 389, 78, 78, solved, 0.00, 0.00, 0.00, 1236
2577, solved, 0, 219, 137, 133, 58, 0, 79, 97, 86, 86, solved, 0.00, 0.00, 0.00, 1184
2514, solved, 15360, 8225824, 2821497, 8225741, 1394120, 0, 1427377, 1572869, 83, 83, solved, 16.91, 16.58, 0.26, 471632
2579, unsolvable, 1461, 515171, 197710, 515170, 68217, 0, 129493, 196613, 26, 0, unsolvable, 1.58, 1.54, 0.02, 46216
2580, unsolvable, 587, 241092, 97206, 241091, 38990, 0, 58216, 98317, 29, 0, unsolvable, 0.63, 0.61, 0.01, 21400
2534, unsolvable, 11294, 4256204, 1312685, 4256203, 219257, 0, 1093428, 1572869, 33, 0, unsolvable, 12.34, 12.08, 0.21, 383256
2581, solved, 21, 4605, 1924, 4519, 308, 0, 1616, 3079, 86, 86, solved, 0.02, 0.02, 0.00, 1576
2574, unsolvable, 5168, 2131803, 729611, 2131802, 168157, 0, 561454, 786433, 32, 0, unsolvable, 5.73, 5.60, 0.10, 193648
2582, solved, 0, 220, 102, 139, 53, 0, 49, 53, 81, 81, solved, 0.00, 0.00, 0.00, 1180
2583, solved, 18, 8980, 3906, 8891, 1754, 0, 2152, 3079, 89, 89, solved, 0.02, 0.02, 0.00, 1852
2584, solved, 0, 245, 115, 165, 52, 0, 63, 97, 80, 80, solved, 0.00, 0.00, 0.00, 1180
2578, solved, 4340, 2066507, 637333, 2066425, 272466, 0, 364867, 393241, 82, 82, solved, 4.73, 4.63, 0.07, 122840
2587, solved, 0, 177, 109, 106, 51, 0, 58, 97, 71, 71, solved, 0.00, 0.00, 0.00, 1184
2588, solved, 0, 123, 102, 30, 48, 0, 54, 97, 93, 93, solved, 0.00, 0.00, 0.00, 1180
2589, solved, 13, 6230, 2451, 6144, 1110, 0, 1341, 1543, 86, 86, solved, 0.01, 0.01, 0.00, 1580
2590, solved, 0, 93, 85, 8, 42, 0, 43, 53, 85, 85, solved, 0.00, 0.00, 0.00, 1180
2591, solved, 3, 897, 459, 816, 83, 0, 376, 389, 81, 81, solved, 0.00, 0.00, 0.00, 1272
2585, solved, 409, 152573, 50460, 152490, 11312, 0, 39148, 49157, 83, 83, solved, 0.44, 0.43, 0.00, 14008
2593, solved, 0, 231, 124, 140, 56, 0, 68, 97, 91, 91, solved, 0.00, 0.00, 0.00, 1184
2595, solved, 14, 4620, 2312, 4540, 822, 0, 1490, 1543, 80, 80, solved, 0.01, 0.01, 0.00, 1628
2586, unsolvable, 625, 244527, 124094, 244526, 75714, 0, 48380, 49157, 22, 0, unsolvable, 0.66, 0.66, 0.00, 17440
2597, unsolvable, 63, 16566, 7688, 16565, 344, 0, 7344, 12289, 32, 0, unsolvable, 0.06, 0.06, 0.00, 3688
2598, solved, 30, 8707, 2147, 8624, 628, 0, 1519, 1543, 83, 83, solved, 0.03, 0.03, 0.00, 1576
2592, solved, 1061, 511770, 220728, 511685, 106762, 0, 113966, 196613, 85, 85, solved, 1.16, 1.13, 0.02, 39620
2600, solved, 1, 236, 134, 143, 42, 0, 92, 97, 93, 93, solved, 0.00, 0.00, 0.00, 1188
2601, solved, 15, 5373, 2460, 5293, 1396, 0, 1064, 1543, 80, 80, solved, 0.01, 0.01, 0.00, 1472
2602, solved, 0, 106, 82, 24, 38, 0, 44, 53, 82, 82, solved, 0.00, 0.00, 0.00, 1180
2603, solved, 6, 1937, 466, 1847, 183, 0, 283, 389, 90, 90, solved, 0.00, 0.00, 0.00, 1248
2594, unsolvable, 1462, 426508, 145812, 426507, 26468, 0, 119344, 196613, 43, 0, unsolvable, 1.57, 1.53, 0.02, 41468
2605, solved, 0, 116, 94, 25, 48, 0, 46, 53, 91, 91, solved, 0.00, 0.00, 0.00, 1176
2606, solved, 7, 2675, 1139, 2586, 278, 0, 861, 1543, 89, 89, solved, 0.01, 0.00, 0.00, 1432
2201, unsolvable, 66368, 33825559, 12353315, 33825558, 6814933, 0, 5538382, 6291469, 67, 0, unsolvable, 72.61, 71.31, 1.00, 1839224
2608, unsolvable, 0, 1, 1, 0, 0, 0, 1, 53, 0, 0, unsolvable, 0.00, 0.00, 0.00, 1168
2609, solved, 0, 88, 85, 5, 42, 0, 43, 53, 83, 83, solved, 0.00, 0.00, 0.00, 1176
2610, solved, 236, 114855, 47359, 114766, 24930, 0, 22429, 24593, 89, 89, solved, 0.25, 0.24, 0.00, 8424
2611, solved, 953, 397253, 153825, 397158, 63972, 0, 89853, 98317, 95, 95, solved, 1.03, 1.00, 0.01, 31436
2612, solved, 83, 42168, 15332, 42082, 6012, 0, 9320, 12289, 86, 86, solved, 0.09, 0.08, 0.00, 4112
2613, unsolvable, 1, 862, 505, 861, 270, 0, 235, 389, 15, 0, unsolvable, 0.00, 0.00, 0.00, 1232
2614, solved, 51, 26174, 12247, 26097, 6099, 0, 6148, 6151, 77, 77, solved, 0.05, 0.05, 0.00, 2900
2615, solved, 1, 673, 366, 599, 119, 0, 247, 389, 74, 74, solved, 0.00, 0.00, 0.00, 1232
2616, solved, 0, 197, 142, 110, 59, 0, 83, 97, 87, 87, solved, 0.00, 0.00, 0.00, 1188
2617, solved, 7, 2375, 1143, 2283, 186, 0, 957, 1543, 92, 92, solved, 0.00, 0.00, 0.00, 1448
2002, unsolvable, 87618, 45803078, 16868885, 45803077, 9072498, 0, 7796387, 12582917, 38, 0, unsolvable, 97.25, 95.46, 1.42, 2658460
2619, solved, 34, 12213, 4167, 12119, 606, 0, 3561, 6151, 94, 94, solved, 0.03, 0.03, 0.00, 2360
2620, solved, 23, 10471, 3930, 10376, 1556, 0, 2374, 3079, 95, 95, solved, 0.02, 0.02, 0.00, 1844
2621, solved, 0, 175, 105, 88, 50, 0, 55, 97, 87, 87, solved, 0.00, 0.00, 0.00, 1184
2622, solved, 5, 2140, 762, 2056, 48, 0, 714, 769, 84, 84, solved, 0.00, 0.00, 0.00, 1372
2623, solved, 72, 33372, 11361, 33282, 4645, 0, 6716, 12289, 90, 90, solved, 0.07, 0.07, 0.00, 3164
2624, solved, 0, 163, 88, 79, 42, 0, 46, 53, 84, 84, solved, 0.00, 0.00, 0.00, 1176
2607, solved, 3140, 1515389, 610884, 1515296, 320533, 0, 290351, 393241, 93, 93, solved, 3.41, 3.34, 0.05, 100208
2625, unsolvable, 552, 211313, 81706, 211312, 15963, 0, 65743, 98317, 31, 0, unsolvable, 0.60, 0.58, 0.01, 23508
2627, solved, 0, 204, 95, 110, 45, 0, 50, 53, 94, 94, solved, 0.00, 0.00, 0.00, 1180
2628, solved, 140, 35143, 7224, 35067, 537, 0, 6687, 12289, 76, 76, solved, 0.14, 0.14, 0.00, 3164
2618, unsolvable, 1770, 745971, 193397, 745970, 12658, 0, 180739, 196613, 34, 0, unsolvable, 1.94, 1.89, 0.03, 60672
2629, solved, 1, 367, 136, 279, 43, 0, 93, 97, 88, 88, solved, 0.00, 0.00, 0.00, 1192
2566, unsolvable, 11934, 6229946, 2051930, 6229945, 1089044, 0, 962886, 1572869, 40, 0, unsolvable, 13.00, 12.77, 0.17, 330800
