4907, solved, 796902, 338484953, 111758376, 338484857, 54114881, 0, 57643495, 100663319, 117, 96, solved, 863.47, 848.22, 12.32, 19856052
5667, unsolvable, 122911, 67966861, 16448299, 67966860, 4432115, 0, 12016184, 12582917, 45, 0, unsolvable, 136.23, 134.01, 1.82, 3957592
9845, solved, 38820, 25825795, 10290737, 25825702, 6720431, 0, 3570306, 6291469, 93, 93, solved, 42.41, 41.64, 0.63, 1217916
8749, unsolvable, 873880, 411964896, 93566860, 411964895, 22836098, 0, 70730762, 100663319, 71, 0, unsolvable, 957.47, 941.10, 13.32, 24066184
5875, solved, 776036, 379709457, 111321253, 379709363, 47518346, 0, 63802907, 100663319, 94, 94, solved, 847.03, 831.85, 11.84, 21722400
8125, unsolvable, 287652, 185957728, 61008923, 185957727, 30631070, 0, 30377853, 50331653, 67, 0, unsolvable, 319.64, 313.76, 4.59, 10279920
9736, unsolvable, 113096, 65584271, 14930650, 65584270, 1929324, 0, 13001326, 25165843, 51, 0, unsolvable, 127.23, 124.71, 1.99, 4472948
7541, timed-out, 3600000, 2126971846, 570868713, 2126971811, 248942167, 221926546, 100000000, 100663319, 81, 35, timed-out, 3850.28, 3822.21, 15.73, 33083292
2575, solved, 187931, 109374991, 24500315, 109374899, 5751884, 0, 18748431, 25165843, 92, 92, solved, 206.46, 202.99, 2.81, 6376800
4455, unsolvable, 135040, 72663868, 24635472, 72663867, 8472128, 0, 16163344, 25165843, 54, 0, unsolvable, 151.53, 148.61, 2.48, 5545900
4318, solved, 251551, 178272866, 58859034, 178272769, 35916252, 0, 22942782, 25165843, 98, 97, solved, 274.75, 270.70, 3.30, 7601760
9669, unsolvable, 1097412, 773999784, 321005847, 773999783, 220016391, 989456, 100000000, 100663319, 121, 0, unsolvable, 1213.56, 1193.21, 15.59, 33074016
5269, timed-out, 3600000, 1918760578, 437625984, 1918760545, 139099489, 198526495, 100000000, 100663319, 80, 33, timed-out, 3824.09, 3793.51, 17.81, 33154660
2780, unsolvable, 1317333, 763729008, 208984883, 763729007, 93418996, 15565887, 100000000, 100663319, 157, 0, unsolvable, 1433.82, 1411.98, 16.67, 32806728
9409, solved, 769858, 292405124, 59572043, 292405031, 3541641, 0, 56030402, 100663319, 93, 93, solved, 832.30, 818.47, 11.06, 19188272
7821, timed-out, 3600000, 2338157302, 759390268, 2338157273, 381853480, 277536788, 100000000, 100663319, 75, 29, timed-out, 3783.58, 3756.31, 14.96, 32894088
9843, unsolvable, 498703, 274728528, 61445439, 274728527, 13125242, 0, 48320197, 50331653, 215, 0, unsolvable, 549.23, 539.97, 7.48, 15914144
9806, unsolvable, 120574, 74764682, 29474154, 74764681, 15408904, 0, 14065250, 25165843, 111, 0, unsolvable, 134.00, 131.54, 2.04, 4812900
9523, unsolvable, 127212, 77196874, 23324052, 77196873, 9472427, 0, 13851625, 25165843, 48, 0, unsolvable, 141.92, 139.33, 2.09, 4875520
9874, unsolvable, 502104, 282659914, 61161654, 282659913, 15327472, 0, 45834182, 50331653, 72, 0, unsolvable, 554.93, 545.50, 7.39, 15221900
1922, solved, 948916, 540465359, 134488924, 540465269, 52781032, 0, 81707892, 100663319, 90, 90, solved, 1049.88, 1033.58, 13.01, 27299792
