seed,result,time (seconds)
2494,solved,0
2495,solved,35.114
2496,unsolvable,0.029
2497,solved,0
2498,solved,0
2499,unsolvable,486.655
2500,solved,0.005
2501,solved,0.016
2502,unsolvable,0
2503,solved,1.46
2504,solved,0.005
2505,solved,0
2506,unsolvable,0.327
2507,solved,0.073
2508,solved,0
2509,solved,0
2510,unsolvable,0
2511,unsolvable,460.414
2512,solved,0
2513,solved,0.038
2514,solved,15.245
2515,solved,0
2516,solved,0.112
2517,solved,1.041
2518,solved,0.008
2519,solved,0
2520,solved,0
2521,unsolvable,134.808
2522,solved,0.013
2523,unsolvable,533.916
2524,solved,0.012
2525,solved,0.001
2526,solved,0
2527,solved,0.001
2528,solved,0.085
2529,solved,0
2530,solved,0.022
2531,unsolvable,0.827
2532,solved,0.002
2533,unsolvable,0
2534,unsolvable,31.346
2535,solved,0.264
2536,unsolvable,0.227
2537,solved,0.001
2538,solved,0.013
2539,solved,0
2540,solved,0.13
2541,unsolvable,0
2542,solved,2.064
2543,solved,0.001
2544,solved,0.004
2545,solved,0
2546,solved,0
2547,solved,0
2548,solved,0.003
2549,unsolvable,0.313
2550,solved,0.664
2551,solved,0.333
2552,solved,0.047
2553,solved,0
2554,solved,0
2555,solved,0.002
2556,unsolvable,1.121
2557,solved,0.004
2558,unsolvable,0
2559,unsolvable,0.727
2560,solved,0.002
2561,solved,0.118
2562,solved,1.407
2563,solved,0.015
2564,solved,0.009
2565,solved,0
2566,unsolvable,43.997
2567,solved,0.062
2568,solved,0
2569,solved,0.013
2570,solved,0.182
2571,solved,0
2572,unsolvable,0.08
2573,solved,0.001
2574,unsolvable,21.333
2575,solved,68.606
2576,solved,0.002
2577,solved,0
2578,solved,4.234
2579,unsolvable,2.804
2580,unsolvable,1.521
2581,solved,0.013
2582,solved,0
2583,solved,0.018
2584,solved,0
2585,solved,0.343
2586,unsolvable,1.211
2587,solved,0
2588,solved,0
2589,solved,0.013
2590,solved,0
2591,solved,0.002
2592,solved,1.055
2593,solved,0
2594,solved,2.998
2595,solved,0.009
2597,unsolvable,0.124
2598,solved,0.016
2599,unsolvable,127.926
2600,solved,0
2601,solved,0.009
2602,solved,0
2603,solved,0.003
2604,unsolvable,25.653
2605,solved,0
2606,solved,0.007
2607,solved,3.133
2608,unsolvable,0
2609,solved,0
2610,solved,0.232
2611,solved,0.926
2612,solved,0.084
2613,unsolvable,0.002
2614,solved,0.051
2615,solved,0.001
2616,solved,0
2617,solved,0.007
2618,unsolvable,6.534
2619,solved,0.033
2620,solved,0.024
2621,solved,0
2622,solved,0.005
2623,solved,0.069
2624,solved,0
2625,unsolvable,1.529
2626,solved,189.839
2627,solved,0
2628,solved,0.08
2629,solved,0
2630,solved,0.005
2631,solved,0
2632,solved,3.344
2633,solved,1.567
2634,unsolvable,0.008
2635,unsolvable,52.832
2636,solved,0.972
2637,solved,0.001
2638,solved,0.169
2639,solved,0.768
2640,solved,0.807
2641,solved,0.065
2642,solved,0.003
2643,solved,5.362
2644,solved,0.906
2645,solved,0
2646,solved,0.002
2647,unsolvable,5.625
2648,solved,0.001
2649,solved,0
2650,solved,1.75
2651,solved,0.028
2652,solved,0.013
2653,unsolvable,6.075
2654,solved,0
2655,solved,1.023
2656,solved,1.26
2657,solved,0.017
2658,unsolvable,30.196
2659,solved,0.012
2660,solved,0
2661,solved,0.144
2662,unsolvable,24.817
2663,solved,0.021
2664,unsolvable,0.225
2665,solved,0
2666,solved,0.002
2667,solved,0.001
2668,solved,0.025
2669,solved,0.03
2670,solved,0.002
2671,solved,0
2672,solved,15.7
2673,solved,0.018
2674,solved,0.08
2675,solved,0.122
2676,solved,0
2677,solved,0
2678,solved,0.004
2679,solved,0.847
2680,unsolvable,0
2681,unsolvable,23.289
2682,solved,0
2683,solved,1.31
2684,solved,0
2685,solved,0.066
2686,solved,0.006
2687,solved,1.519
2688,unsolvable,0.245
2689,solved,0.067
2690,solved,0.038
2691,solved,0
2692,solved,0
2693,solved,0
2694,solved,0.219
2695,solved,0.07
2696,solved,0
2697,solved,0.071
2698,solved,0
2699,unsolvable,16.737
2700,unsolvable,0
2701,solved,0.029
2702,unsolvable,31.228
2703,solved,0
2704,solved,0.011
2705,solved,3.067
2706,solved,0.035
2707,solved,0.19
2708,solved,0.007
2709,solved,1.899
2710,solved,0.012
2711,solved,0.054
2712,solved,0
2713,solved,0.008
2714,solved,1.536
2715,solved,0.001
2716,solved,0.001
2717,solved,0.002
2718,solved,0.018
2719,unsolvable,26.266
2720,solved,0.026
2721,unsolvable,0
2722,solved,0.061
2723,solved,0.064
2724,solved,0.001
2725,solved,0
2726,solved,0
2727,solved,0.011
2728,unsolvable,0.126
2729,solved,0
2730,solved,0.056
2731,unsolvable,0.05
2732,solved,0
2733,solved,0.01
2734,unsolvable,1.328
2735,solved,0.002
2736,solved,0
2737,solved,0.003
2738,unsolvable,42.285
2739,solved,0.187
2740,solved,0.002
2741,solved,0
2742,solved,0.194
2743,solved,0.001
2744,solved,0.572
2745,unsolvable,34.292
2746,unsolvable,13.396
2747,solved,0.021
2748,solved,0.913
2749,unsolvable,15.612
2750,solved,0.021
2751,solved,0
2752,solved,0.009
2753,solved,0.048
2754,unsolvable,139.041
2755,unsolvable,0
2756,solved,0.63
2757,unsolvable,0.516
2758,solved,0
2759,solved,2.976
2760,solved,0
2761,unsolvable,0
2762,solved,0.128
2763,solved,0
2764,solved,0.139
2765,solved,0.001
2766,solved,0
2767,unsolvable,0.006
2768,solved,0
2769,solved,151.307
2770,solved,0
2771,solved,0.021
2772,solved,0.244
2773,unsolvable,124.861
2774,solved,0.005
2775,unsolvable,0.003
2776,solved,0.001
2777,unsolvable,0.096
2778,unsolvable,0.023
2779,solved,0
2780,unsolvable,1395.359
2781,solved,0.014
2782,solved,0.05
2783,unsolvable,0.065
2784,solved,0.002
2785,solved,0
2786,solved,0
2787,solved,0
2788,solved,0.001
2789,solved,0.017
2790,solved,0
2791,solved,0.02
2792,solved,0.001
2793,solved,0.001
2794,unsolvable,436.417
2795,solved,3.733
2796,solved,0.029
2797,unsolvable,0.257
2798,solved,0.004
2799,solved,0.18
2800,solved,0.001
2801,solved,18.07
2802,solved,0
2803,solved,0.095
2804,solved,0.012
2805,solved,0
2806,unsolvable,0
2807,unsolvable,0
2808,solved,0
2809,solved,0.018
2810,solved,0.022
2811,unsolvable,1072.858
2812,solved,0.109
2813,solved,2.085
2814,solved,0
2815,solved,1.762
2816,solved,0.99
2817,solved,0
2818,unsolvable,0.013
2819,solved,0.758
2820,unsolvable,62.462
2821,solved,0.072
2822,unsolvable,8.655
2823,solved,0.104
2824,solved,0.049
2826,solved,0
2827,unsolvable,1.944
2828,solved,0
2829,solved,0
2830,solved,0.033
2831,solved,0
2832,solved,0
2833,solved,0.002
2834,solved,0.25
2835,solved,0
2836,solved,0
2837,solved,0.002
2838,unsolvable,0.034
2839,solved,0.24
2840,solved,0.002
2841,solved,0.017
2842,solved,0.013
2843,solved,0
2844,solved,0.136
2845,solved,0.228
2846,solved,0.343
2847,unsolvable,64.753
2848,solved,0.016
2849,solved,0.026
2850,solved,0.009
2851,solved,0.171
2852,unsolvable,0.169
2853,solved,0
2854,solved,0.005
2855,unsolvable,0.179
2856,solved,0
2857,solved,0
2858,solved,1.346
2859,solved,0.402
2860,solved,0
2861,solved,0.001
2862,solved,0
2863,solved,0
2864,solved,0.004
2865,solved,0
2866,solved,0
2867,solved,0.019
2868,solved,0.068
2869,solved,0
2870,solved,0.156
2871,solved,0
2872,solved,0
2873,solved,0.001
2874,unsolvable,0.031
2875,solved,0
2876,solved,0.001
2877,solved,12.261
2878,solved,0.961
2879,solved,0.697
2880,solved,0
2881,solved,0.497
2882,solved,0
2883,solved,0
2885,solved,0
2886,solved,0
2887,unsolvable,0
2888,solved,0.007
2889,solved,0
2890,unsolvable,0
2891,solved,0.023
2892,solved,0.049
2893,unsolvable,0.144
2894,unsolvable,0.086
2895,solved,0.025
2896,solved,0.087
2897,solved,0.001
2898,solved,0.079
2899,solved,0.04
2900,solved,2.057
2901,solved,0.304
2902,unsolvable,0
2903,solved,0
2904,solved,0.009
2905,solved,0
2906,solved,0
2907,solved,0
2908,solved,0
2909,solved,0.001
2910,unsolvable,68.809
2911,solved,0
2912,solved,0
2913,unsolvable,0
2914,solved,0.003
2915,solved,0.025
2916,solved,0.082
2917,solved,0.004
2918,solved,0.004
2919,unsolvable,0
2920,solved,10.569
2921,unsolvable,0.048
2922,solved,12.744
2923,solved,0.565
2924,solved,0.008
2925,solved,153.709
2926,unsolvable,0.027
2927,solved,0.063
2928,solved,0.974
2929,solved,0.024
2930,solved,0.029
2931,solved,0.203
2932,solved,0.001
2934,solved,0
2935,solved,0.001
2936,solved,0
2937,solved,0.047
2938,unsolvable,39.97
2939,solved,0.006
2940,unsolvable,0.189
2941,solved,0
2942,solved,0.861
2943,unsolvable,0.02
2944,solved,0
2945,solved,0.074
2946,solved,0
2947,solved,0
2948,solved,0
2949,solved,1.442
2950,solved,0.073
2951,solved,0.001
2952,solved,0
2953,solved,0
2954,solved,0.088
2955,solved,0.001
2956,solved,0.001
2957,solved,0.001
2958,solved,0
2959,solved,46.595
2960,solved,0.131
2961,solved,1.702
2962,solved,0
2963,solved,0
2964,solved,0.001
2965,solved,0.396
2966,solved,0.005
2967,solved,0
2968,solved,0.247
2969,solved,0.012
2970,solved,1.419
2971,solved,0.623
2972,unsolvable,0
2973,solved,0
2974,unsolvable,0
2975,solved,0.004
2976,solved,1.426
2977,solved,0
2978,solved,0.549
2979,unsolvable,0
2980,solved,0.002
2981,solved,0.687
2982,unsolvable,1.09
2983,unsolvable,0
2984,unsolvable,0
2985,solved,0
2986,solved,0.001
2987,solved,0
2988,solved,0.001
2989,unsolvable,2.593
2990,unsolvable,0
2991,unsolvable,0
2992,solved,0
2993,solved,0.236
2994,solved,0.182
2995,solved,0.688
2996,solved,0.004
2997,unsolvable,0.001
2998,solved,0.032
2999,solved,0
3000,solved,0
3001,solved,0.022
3002,solved,0.001
3003,solved,8.678
3004,solved,0
3005,solved,0.017
3006,unsolvable,0.032
3007,solved,0.004
3008,solved,0.047
3009,solved,0
3010,solved,0
3011,solved,0.159
3012,solved,0.161
3013,solved,0.002
3014,solved,0
3015,solved,0.034
3016,solved,0.05
3017,solved,0.002
3018,solved,0.002
3019,solved,28.02
3020,solved,0.006
3021,unsolvable,316.674
3022,solved,0
3023,solved,0.14
3024,solved,0.009
3025,solved,0.002
3026,solved,2.827
3027,solved,0.002
3028,solved,0
3029,unsolvable,0
3030,solved,0.001
3031,solved,0.031
3032,solved,0.082
3033,unsolvable,32.327
3034,solved,0
3035,solved,0.01
3036,solved,0.001
3037,unsolvable,0.203
3038,solved,0.002
3039,solved,2.68
3040,solved,0
3041,solved,0
3042,solved,0
3043,solved,158.65
3044,solved,0.001
3045,solved,0.009
3046,solved,54.294
3047,unsolvable,0.097
3048,solved,0.004
3049,unsolvable,0.002
3050,solved,0.004
3051,unsolvable,0.872
3052,solved,8.507
3053,solved,0.004
3054,unsolvable,2.863
3055,solved,21.455
3056,solved,0
3057,unsolvable,34.099
3058,solved,0.006
3059,solved,0.051
3060,solved,0
3061,solved,0
3062,unsolvable,4.807
3063,solved,4.117
3064,solved,2.877
3065,solved,0.744
3066,solved,0.521
3067,solved,0.305
3068,solved,0.005
3069,solved,0.007
3070,solved,0.001
3071,unsolvable,0
3072,unsolvable,0
3073,unsolvable,3.344
3074,solved,43.282
3075,solved,0
3076,solved,0.016
3077,unsolvable,13.545
3078,solved,0.037
3079,solved,0.049
3080,solved,0.009
3081,solved,0.614
3082,solved,0
3083,solved,0
3084,unsolvable,447.073
3085,solved,0.002
3086,solved,0.015
3087,solved,7.26
3088,solved,0
3089,solved,0
3090,solved,2.374
3091,solved,0.001
3092,solved,0.245
3093,unsolvable,0.002
3094,solved,0.106
3095,solved,0
3096,unsolvable,4.372
3097,solved,0.001
3098,solved,8.409
3099,solved,0.008
3100,solved,0
3101,solved,0.009
3102,solved,0
3103,unsolvable,0
3104,solved,2.949
3105,solved,0.427
3106,solved,0.001
3107,solved,8.838
3108,solved,0.004
3109,solved,0.619
3110,solved,0.003
3111,solved,0
3112,solved,0
3113,solved,0
3114,unsolvable,1.144
3115,unsolvable,1.499
3116,solved,0.003
3117,solved,26.004
3118,unsolvable,1.832
3119,unsolvable,0
3120,solved,0.006
3121,solved,0
3122,solved,0
3123,solved,0
3124,unsolvable,0.309
3125,unsolvable,0.04
3126,solved,0.607
3127,solved,0.661
3128,solved,2.261
3129,solved,0.303
3130,solved,0.002
3131,solved,0
3132,unsolvable,1.909
3133,solved,0.004
3134,solved,0
3135,solved,0
3136,solved,0.301
3137,solved,0
3138,solved,0.027
3139,unsolvable,4.072
3140,solved,0.025
3141,solved,0.004
3142,solved,0.004
3143,solved,0.016
3144,solved,0
3145,solved,0.011
3146,unsolvable,1.045
3147,solved,2.811
3148,solved,0.029
3149,unsolvable,4.235
3150,solved,0.003
3151,solved,1.953
3152,solved,0
3153,solved,0.027
3154,unsolvable,1846.906
3155,solved,0
3156,solved,0
3157,unsolvable,17.734
3158,solved,0.177
3159,solved,0
3160,solved,0
3161,solved,0
3162,solved,0.356
3163,unsolvable,1.493
3164,solved,0.302
3165,solved,0
3166,solved,0
3167,solved,0
3168,solved,0
3169,unsolvable,0
3170,unsolvable,0.128
3171,solved,0.219
3172,unsolvable,0
3173,solved,0.002
3174,solved,0
3175,solved,1.516
3176,solved,23.451
3177,solved,0
3178,unsolvable,0.87
3179,unsolvable,0.217
3180,solved,1.47
3181,solved,0.032
3182,solved,0.416
3183,solved,0
3184,solved,0.362
3185,solved,2.51
3186,solved,0
3187,solved,0.003
3188,solved,0.162
3189,unsolvable,0.989
3190,unsolvable,2.573
3191,solved,11.064
3192,solved,0
3193,solved,0.001
3194,solved,0
3195,solved,0.029
3196,solved,0.004
3197,solved,0.003
3198,solved,0.045
3199,solved,0
3200,unsolvable,12.872
3201,solved,0.003
3202,unsolvable,21.494
3203,unsolvable,0.184
3204,solved,0.004
3205,solved,0.001
3206,solved,6.041
3207,solved,0.018
3208,solved,0.024
3209,unsolvable,1.52
3210,solved,0.001
3211,solved,0
3212,solved,0
3213,solved,1.703
3214,solved,0.002
3215,solved,0.001
3216,solved,0
3217,solved,0
3218,solved,1.886
3219,unsolvable,348.527
3220,solved,0.001
3221,solved,0.114
3222,solved,0
3223,solved,0
3224,solved,0.261
3225,solved,4.698
3226,solved,0.002
3227,solved,0
3228,unsolvable,1.276
3229,solved,3.248
3230,unsolvable,0
3231,solved,8.514
3232,solved,0.004
3233,solved,0.023
3234,solved,0
3235,solved,0.539
3236,solved,0.117
3237,solved,0.102
3238,solved,0
3239,solved,0.034
3240,solved,1.812
3241,solved,0.001
3242,solved,0
3243,solved,0.015
3244,solved,0.131
3245,solved,0.578
3246,unsolvable,0.05
3247,solved,0.522
3248,solved,0.001
3249,solved,0.08
3250,solved,0
3251,solved,0.008
3252,solved,0.107
3253,unsolvable,0
3254,solved,0
3255,solved,0.363
3256,unsolvable,0.517
3257,solved,0.021
3258,unsolvable,229.589
3259,solved,0.258
3260,solved,0.056
3261,solved,0.332
3262,solved,0.013
3263,solved,0.001
3264,solved,0.317
3265,solved,0.001
3266,solved,0.001
3267,solved,15.656
3268,solved,0.006
3269,solved,0.016
3270,solved,0.56
3271,solved,0.007
3272,solved,0.423
3273,solved,0
3274,solved,0
3275,solved,0.189
3276,solved,19.204
3277,unsolvable,11.757
3278,unsolvable,0.205
3279,solved,0.005
3280,unsolvable,0.634
3281,solved,0.318
3282,solved,0
3283,solved,0
3284,solved,0.003
3285,solved,0
3286,solved,0.008
3287,unsolvable,0
3288,solved,67.153
3289,solved,0.174
3290,solved,0
3291,solved,2.774
3292,solved,0
3293,solved,0.005
3294,solved,0
3295,solved,0.032
3296,solved,0.006
3297,solved,0.082
3298,solved,0.015
3299,unsolvable,0
3300,solved,0.001
3301,solved,0.033
3302,solved,0.085
3303,solved,0
3304,solved,0.001
3305,solved,0.176
3306,solved,0.007
3307,solved,20.618
3308,solved,0
3309,solved,0
3310,solved,0.092
3311,solved,0.233
3312,solved,0
3313,unsolvable,0.01
3314,solved,0
3315,unsolvable,0.668
3316,solved,0.003
3317,solved,0.002
3318,unsolvable,89.889
3319,solved,0.01
3320,solved,0.001
3321,solved,0.004
3322,solved,0.038
3323,solved,0
3324,unsolvable,3.129
3325,solved,0
3326,solved,0
3327,solved,0.92
3328,solved,0
3329,unsolvable,0
3330,solved,0.141
3331,solved,0
3332,solved,0
3333,solved,0.042
3334,solved,71.01
3335,solved,0.024
3336,solved,0.018
3337,solved,0
3338,solved,1.339
3339,solved,0
3340,solved,0.48
3341,solved,0.185
3342,solved,0.022
3343,solved,0
3344,unsolvable,19.832
3345,solved,0
3346,solved,0.001
3347,solved,0.212
3348,solved,0
3349,solved,0.013
3350,solved,0.349
3351,solved,0
3352,solved,0.061
3353,solved,0.037
3354,solved,0.001
3355,unsolvable,0.012
3356,unsolvable,0
3357,solved,0
3358,unsolvable,0
3359,solved,0.025
3360,solved,0.002
3361,solved,0.396
3362,solved,0
3363,solved,0.001
3364,solved,0
3365,unsolvable,64.518
3366,solved,0
3367,solved,0.036
3368,solved,0.003
3369,solved,0.03
3370,solved,0.005
3371,solved,0
3372,solved,0
3373,solved,0.004
3374,solved,0.017
3375,solved,0
3376,solved,0.006
3377,solved,0.017
3378,solved,0.033
3379,solved,0.011
3380,solved,0.089
3381,solved,0
3382,solved,0.913
3383,solved,0.029
3384,solved,0.014
3385,solved,0.08
3386,solved,0
3387,solved,0.067
3388,solved,0
3389,solved,0.001
3390,solved,0
3391,solved,0
3392,solved,0.01
3393,unsolvable,0.169
3394,solved,0.192
3395,solved,0.013
3396,unsolvable,1.861
3397,solved,14.099
3398,solved,0.001
3399,unsolvable,0
3400,solved,0.009
3401,solved,0
3402,solved,0.031
3403,solved,0
3404,solved,0.047
3405,solved,0.001
3406,solved,0.001
3407,solved,0
3408,solved,0
3409,solved,0.002
3410,solved,0.04
3411,solved,0.009
3412,solved,0.034
3413,solved,0.996
3414,solved,0.143
3415,solved,0.002
3416,solved,0.063
3417,solved,0
3418,solved,0
3419,solved,3.456
3420,solved,0.009
3421,solved,2.214
3422,solved,3.641
3423,solved,0.025
3424,solved,0.003
3425,solved,0.001
3426,solved,0.821
3427,solved,0.011
3428,solved,0.141
3429,solved,0
3430,solved,0
3431,solved,0.023
3432,solved,113.677
3433,solved,0
3434,solved,0.171
3435,solved,5.515
3436,solved,0.024
3437,solved,0.103
3438,solved,0.001
3439,solved,0.135
3440,solved,0.01
3441,solved,0.09
3442,unsolvable,68.775
3443,solved,4.327
3444,solved,0.112
3445,solved,0
3446,solved,0
3447,solved,0.007
3448,solved,0.344
3449,solved,0.052
3450,solved,0.371
3451,solved,0
3452,solved,0.692
3453,solved,0.001
3454,unsolvable,0.038
3455,solved,0.001
3456,solved,0
3457,solved,0
3458,solved,1.491
3459,solved,0.876
3460,solved,0
3461,unsolvable,0.279
3462,solved,0
3463,solved,0
3464,solved,0
3465,unsolvable,0.008
3466,solved,0
3467,solved,2.294
3468,solved,0.003
3469,solved,0.028
3470,solved,0.004
3471,unsolvable,0
3472,solved,0
3473,unsolvable,0.004
3474,solved,0.04
3475,solved,0.003
3476,solved,0.028
3477,solved,0.014
3478,solved,0
3479,solved,0.002
3480,solved,0
3481,solved,0.198
3482,solved,0
3483,solved,0
3484,solved,3.23
3485,solved,0.004
3486,solved,0
3487,solved,0
3488,solved,0.03
3489,solved,0.258
3490,solved,0.004
3491,solved,0.002
3492,solved,0
3493,solved,0.07
3494,unsolvable,1.354
3495,solved,0.001
3496,solved,0.478
3497,solved,0.008
3498,solved,0.001
3499,solved,0.04
3500,solved,0.159
3501,solved,0.008
3502,solved,4.486
3503,solved,0
3504,solved,0.009
3505,unsolvable,0.007
3506,solved,0
3507,solved,0.247
3508,solved,0.896
3509,solved,0.002
3510,solved,0.019
3511,solved,0.003
3512,solved,3.345
3513,solved,0
3514,solved,0.005
3515,unsolvable,0.176
3516,solved,0.018
3517,solved,0.124
3518,solved,0
3519,solved,0
3520,unsolvable,37.723
3521,solved,1.44
3522,solved,0.209
3523,solved,0
3524,solved,0.007
3525,unsolvable,44.35
3526,unsolvable,0
3527,solved,2.498
3529,unsolvable,35.394
3530,solved,0.1
3531,solved,0.001
3532,solved,0.449
3533,solved,0.001
3534,solved,0.03
3535,solved,1.499
3536,solved,0.055
3537,solved,0
3538,unsolvable,0.231
3539,solved,0
3540,unsolvable,1.059
3541,solved,0.133
3542,unsolvable,52.971
3543,solved,23.779
3544,unsolvable,0.156
3545,solved,0
3546,solved,0.008
3547,solved,0.002
3548,solved,0.004
3549,unsolvable,0.231
3550,solved,0
3551,unsolvable,47.595
3552,solved,0.001
3553,solved,0.114
3554,solved,0.024
3555,unsolvable,877.891
3556,solved,0.035
3557,solved,0
3558,solved,0.011
3559,solved,0.304
3560,unsolvable,174.74
3561,solved,0.682
3562,solved,0.178
3563,solved,150.604
3564,solved,0.001
3565,solved,0.454
3566,unsolvable,0.446
3567,solved,11.77
3568,solved,0
3569,solved,0.042
3570,solved,0.005
3571,solved,0
3572,solved,0.021
3573,solved,0.183
3574,solved,0.04
3575,solved,0
3576,solved,0.068
3577,solved,0
3578,unsolvable,9.86
3579,solved,0.002
3580,solved,0.003
3581,solved,0.001
3582,solved,0
3583,solved,0
3584,solved,0
3585,unsolvable,0.002
3586,solved,0.001
3587,unsolvable,1.195
3588,solved,0
3589,solved,0.175
3590,solved,0.281
3591,solved,0.005
3592,solved,0.008
3593,solved,0.168
3594,solved,0.237
3595,solved,53.447
3596,unsolvable,14.818
3597,solved,0.002
3598,solved,0.004
3599,unsolvable,32.317
3600,solved,0.007
3601,solved,0.014
3602,solved,0.008
3603,unsolvable,437.499
3604,solved,0.033
3605,solved,0.001
3606,solved,0
3607,unsolvable,20.215
3608,solved,0.003
3609,solved,0
3610,solved,0
3611,solved,17.633
3612,solved,0.034
3613,solved,0.004
3614,unsolvable,0
3615,solved,0.031
3616,solved,0.39
3617,solved,0.026
3618,solved,0.018
3619,solved,0.969
3620,solved,0.001
3621,unsolvable,4.241
3622,solved,0
3623,solved,0.001
3624,solved,0.001
3625,solved,0.001
3626,solved,0
3627,unsolvable,23.565
3628,solved,0
3629,unsolvable,257.433
3630,solved,0
3631,solved,0
3632,solved,0
3633,solved,0
3634,solved,0.003
3635,solved,0.001
3636,solved,0.006
3637,solved,0
3638,solved,0.002
3639,solved,0.019
3640,solved,0
3641,unsolvable,0
3642,solved,0.025
3643,solved,2.384
3644,solved,0.017
3645,unsolvable,18.603
3646,solved,0
3647,unsolvable,0
3648,unsolvable,324.742
3649,solved,0
3650,solved,0.032
3651,solved,0
3652,solved,0.565
3653,solved,0.005
3654,solved,0.098
3655,unsolvable,40.633
3656,solved,0.486
3657,solved,0
3658,solved,0.003
3659,solved,0
3660,solved,0
3661,solved,0.016
3662,solved,0.221
3663,solved,0.005
3665,solved,0
3666,solved,0
3667,solved,0.001
3668,unsolvable,0.082
3669,unsolvable,0.012
3670,unsolvable,42.234
3671,solved,0.004
3672,unsolvable,0.14
3673,solved,0.189
3674,unsolvable,0
3675,solved,0
3676,solved,0.001
3677,solved,0.02
3678,unsolvable,2.35
3679,solved,24.616
3680,solved,0.036
3681,unsolvable,0.383
3682,solved,0.022
3684,unknown,3705.375
3685,solved,15.005
3686,unsolvable,0.343
3687,solved,0.002
3688,solved,0.003
3689,solved,0.593
3690,unsolvable,0
3691,solved,0.8
3692,solved,1.427
3693,solved,0.454
3694,solved,0.341
3695,solved,0
3696,unsolvable,0.167
3697,solved,0.011
3698,solved,0
3699,solved,0.044
3700,solved,2.875
3701,solved,0
3702,solved,0.004
3703,solved,0.023
3704,solved,0.003
3705,unsolvable,11.135
3706,solved,0
3707,solved,0
3708,solved,0.427
3709,solved,0.023
3710,solved,0.001
3711,solved,0.64
3712,solved,0.027
3713,unsolvable,156.203
3714,solved,0.001
3715,solved,0.006
3716,unsolvable,0.066
3717,solved,0.003
3718,solved,0.242
3719,solved,0
3720,solved,0.018
3721,solved,14.685
3722,solved,5.894
3723,solved,0.143
3724,solved,0
3725,solved,2.967
3726,solved,1.305
3727,solved,0.118
3728,solved,0.001
3729,unsolvable,0
3730,solved,0
3731,solved,0
3732,solved,2.027
3733,unsolvable,0
3734,solved,0.005
3735,solved,0.041
3736,unsolvable,298.975
3737,solved,0.098
3738,solved,0.004
3739,solved,0
3740,solved,0
3741,solved,0.001
3742,solved,0.001
3743,solved,0.058
3744,solved,0.015
3745,unsolvable,0
3746,solved,0.127
3747,solved,0.1
3748,unsolvable,1.19
3749,unsolvable,1.328
3750,solved,0.061
3751,solved,10.944
3752,solved,0
3753,unsolvable,0.023
3754,solved,0
3755,solved,6.977
3756,solved,0
3757,solved,0.002
3758,solved,0.001
3759,unsolvable,0.017
3760,solved,0
3761,solved,0.001
3762,solved,0.003
3763,unsolvable,3.138
3764,solved,0.099
3765,solved,0
3766,solved,0
3767,solved,0
3768,solved,0.009
3769,solved,2.08
3770,solved,0
3771,unsolvable,0.812
3772,solved,0.003
3773,solved,0.141
3774,unsolvable,224.275
3775,solved,0.361
3776,solved,0
3777,solved,0
3778,solved,0
3779,solved,0.001
3780,solved,0.032
3781,solved,0
3782,solved,0
3783,solved,0
3784,solved,0.003
3785,solved,0
3786,solved,0.009
3787,solved,6.088
3788,solved,0
3789,solved,0.383
3790,solved,0.067
3791,solved,0.633
3792,solved,0.006
3793,solved,0.094
3794,solved,0
3795,solved,0.001
3796,solved,0.146
3797,solved,0.727
3798,solved,0
3799,unsolvable,2.446
3800,unsolvable,1.309
3801,solved,0.005
3802,solved,25.439
3803,unsolvable,0.094
3804,solved,0.009
3805,solved,0.008
3806,solved,0.733
3807,unsolvable,1946.487
3808,unsolvable,0.306
3809,solved,0
3810,unsolvable,89.55
3811,solved,0.022
3812,solved,0
3813,solved,0.015
3814,solved,1.097
3815,unsolvable,132.34
3816,solved,0
3817,solved,11.516
3818,solved,0.029
3819,unsolvable,36.828
3820,solved,1.405
3821,solved,35.428
3822,solved,0.282
3823,solved,0.008
3824,solved,0
3825,unsolvable,0
3826,unsolvable,0.277
3827,solved,0.007
3828,solved,0
3829,solved,0.056
3830,solved,0.002
3831,unsolvable,0
3832,solved,0.002
3833,unsolvable,0.001
3834,solved,4.975
3835,solved,2.264
3836,solved,0.004
3837,unsolvable,0
3838,solved,0.001
3839,solved,0
3840,solved,0.352
3841,solved,0.101
3842,solved,0.122
3843,solved,0.049
3844,solved,0.004
3845,solved,0
3846,unsolvable,4.515
3847,solved,0.002
3848,solved,0
3849,solved,0.001
3850,solved,0.016
3851,unsolvable,3.627
3852,solved,0.001
3853,solved,0
3854,solved,0
3855,solved,0.048
3856,solved,0.032
3857,solved,0
3858,solved,0.009
3859,solved,0.211
3860,solved,0.174
3861,solved,0
3862,solved,0.083
3863,unsolvable,3.834
3864,solved,2.739
3865,solved,0
3866,solved,0
3867,solved,0.065
3868,solved,0
3869,unsolvable,0.007
3870,solved,0.001
3871,solved,0.006
3872,unsolvable,1.789
3873,solved,1.39
3874,solved,0.223
3875,solved,0
3876,solved,0.865
3877,solved,0.204
3878,solved,0.119
3879,solved,0.003
3880,solved,0.002
3881,solved,0
3882,unsolvable,1.893
3883,solved,0
3884,solved,0.009
3885,unsolvable,0.029
3886,solved,0
3887,solved,0.005
3888,solved,0.001
3889,solved,0.001
3890,solved,0.046
3891,solved,0
3892,solved,0.003
3893,solved,0.001
3894,solved,1.452
3895,solved,0.013
3896,solved,0
3897,solved,0.507
3898,solved,0.002
3899,solved,0.017
3900,solved,0
3901,solved,0.375
3902,solved,0.016
3903,solved,0.86
