seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
860756,0,0.14,193610,0,1.185,1,0,0,14407,43711
861045,0,0.06,181419,0,1.045,1,0,0,6372,42227
861093,0,0.06,190018,0,1.212,1,0,0,6189,43071
863643,0,0.00,2968,0,0.86,0,0,0,0,2576
864352,0,0.00,3069,0,0.68,0,0,0,0,2680
865288,0,0.00,2968,0,0.589,0,0,0,0,2576
865584,0,0.07,173081,0,1.093,1,0,0,16102,41001
865695,0,0.06,195664,0,1.143,1,0,0,8261,44116
866186,0,0.08,194245,0,1.128,1,0,0,18500,43840
866408,0,0.00,3069,0,0.682,0,0,0,0,2680
867250,0,0.06,184912,0,1.068,1,0,0,8694,42497
867946,0,0.08,189221,0,1.1,1,0,0,21180,42939
871269,0,0.00,2968,0,0.559,0,0,0,0,2576
871487,0,0.10,190401,0,1.096,1,0,0,12241,43073
872431,0,0.00,3170,0,0.684,0,0,0,0,2784
872858,0,0.00,3069,0,0.602,0,0,0,0,2680
873094,0,0.08,184308,0,1.086,1,0,0,15191,41927
873514,0,0.00,2968,0,0.617,0,0,0,0,2576
876464,0,0.08,191003,0,1.194,1,0,0,16985,43176
877812,0,0.08,191223,0,1.136,1,0,0,11223,43184
879177,0,0.06,187537,0,1.393,1,0,0,6814,42505
879637,0,0.00,2968,0,0.675,0,0,0,0,2576
881459,0,0.11,190472,0,1.152,0,0,0,8382,43138
881942,0,0.06,173405,0,1.112,1,0,0,15800,40729
882743,0,0.00,2968,0,0.569,0,0,0,0,2576
883284,0,1.69,185992,0,1.433,0,0,0,141001,42255
884524,0,0.08,177538,0,1.334,1,0,0,17920,41693
885021,0,0.12,186524,0,1.17,1,0,0,20072,42855
885894,0,0.07,188233,0,1.268,1,0,0,7809,43088
885931,0,0.00,2968,0,0.8,0,0,0,0,2576
887554,0,0.00,3069,0,0.58,0,0,0,0,2680
889106,0,0.00,2968,0,0.564,0,0,0,0,2576
889657,0,0.08,190172,0,1.174,1,0,0,11726,43150
890802,0,0.06,181897,0,1.093,1,0,0,6587,41879
891667,0,0.00,3069,0,0.591,0,0,0,0,2680
892161,0,0.07,184473,0,1.146,1,0,0,9551,42488
893414,0,0.09,186025,0,1.359,1,0,0,18877,42717
895432,0,0.00,2968,0,0.922,0,0,0,0,2576
900660,0,0.12,191734,0,1.103,1,0,0,19945,43399
901800,0,0.00,2968,0,0.581,0,0,0,0,2576
902516,0,0.07,182172,0,1.219,1,0,0,14804,41946
902783,0,0.00,3069,0,0.56,0,0,0,0,2680
908816,0,0.07,181281,0,1.205,1,0,0,13353,41825
909977,0,0.00,3069,0,0.558,0,0,0,0,2680
911036,0,0.00,2968,0,0.573,0,0,0,0,2576
912773,0,0.08,190492,0,1.13,1,0,0,21397,43043
912835,0,0.00,3069,0,0.82,0,0,0,0,2680
913631,0,0.00,2968,0,0.685,0,0,0,0,2576
9139,0,0.06,187639,0,1.077,1,0,0,7111,42919
914097,0,0.08,183922,0,1.124,1,0,0,19569,41952
914714,0,0.00,2968,0,0.519,0,0,0,0,2576
915281,0,0.08,185056,0,1.324,1,0,0,19937,42342
915525,0,0.00,3069,0,0.554,0,0,0,0,2680
915569,0,0.09,189505,0,1.289,1,0,0,24606,42777
917309,0,0.08,183183,0,1.151,1,0,0,20864,42200
917490,0,0.00,2968,0,0.489,0,0,0,0,2576
917711,0,0.00,3069,0,0.56,0,0,0,0,2680
920970,0,0.00,2968,0,0.671,0,0,0,0,2576
923163,0,0.96,181971,0,1.166,0,0,0,57646,41980
923545,0,0.00,2968,0,0.571,0,0,0,0,2576
925055,0,0.06,190517,0,1.173,1,0,0,8753,43089
926655,0,0.08,189527,0,1.131,1,0,0,10834,42929
927685,0,0.07,188941,0,1.072,1,0,0,11006,42760
928902,0,0.08,185267,0,1.205,1,0,0,18395,42139
929293,0,0.00,3069,0,0.654,0,0,0,0,2680
931471,0,0.05,176989,0,1.184,1,0,0,7049,41013
933793,0,0.00,3069,0,0.529,0,0,0,0,2680
934278,0,0.00,3069,0,0.556,0,0,0,0,2680
934400,0,0.00,3069,0,0.517,0,0,0,0,2680
935987,0,0.07,184368,0,1.102,1,0,0,10646,42316
936744,0,0.06,181226,0,1.145,1,0,0,7273,41516
936865,0,0.00,2968,0,0.642,0,0,0,0,2576
936949,0,0.08,189975,0,1.269,0,0,0,4021,43084
93767,0,0.00,3069,0,0.544,0,0,0,0,2680
938850,0,0.00,3069,0,0.578,0,0,0,0,2680
943677,0,0.09,187498,0,1.231,1,0,0,24289,42513
94774,0,0.00,3069,0,0.629,0,0,0,0,2680
948686,0,0.00,2968,0,0.6,0,0,0,0,2576
949233,0,0.00,2968,0,0.544,0,0,0,0,2576
952597,0,0.00,2968,0,0.5,0,0,0,0,2576
953731,0,0.07,182990,0,1.198,1,0,0,12389,41632
954244,0,0.05,170099,0,1.298,1,0,0,7466,39496
955004,0,0.08,188757,0,1.192,1,0,0,13171,42968
95692,0,0.00,2968,0,0.526,0,0,0,0,2576
958294,0,0.00,3069,0,0.537,0,0,0,0,2680
960160,0,0.00,2968,0,0.617,0,0,0,0,2576
960915,0,0.06,189894,0,1.124,1,0,0,8995,42987
961039,0,0.00,2968,0,0.714,0,0,0,0,2576
961372,0,0.00,3069,0,0.596,0,0,0,0,2680
963285,0,0.07,187772,0,1.208,1,0,0,15467,42919
963337,0,0.06,179151,0,1.371,1,0,0,8556,41163
963870,0,0.09,184014,0,1.425,1,0,0,22055,41970
964201,0,0.14,184765,0,1.195,1,0,0,12287,42568
964313,0,0.00,3069,0,0.676,0,0,0,0,2680
96563,0,0.00,2968,0,0.603,0,0,0,0,2576
967511,0,0.09,189497,0,1.071,1,0,0,27182,42954
969801,0,0.06,188955,0,1.225,1,0,0,7816,42806
970008,0,0.00,2968,0,0.542,0,0,0,0,2576
970317,0,0.00,2968,0,0.652,0,0,0,0,2576
97069,0,0.07,190104,0,1.048,1,0,0,7137,42985
970837,0,0.06,186271,0,1.206,1,0,0,8317,42393
97159,0,0.07,186106,0,1.366,1,0,0,9424,42374
