seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
242912,0,0.07,185615,0,1.231,1,0,0,9925,42189
243538,0,0.06,186745,0,1.235,1,0,0,8531,42513
243826,0,0.07,191605,0,1.126,1,0,0,8620,43336
244058,0,0.07,189956,0,1.059,1,0,0,10244,43053
244251,0,0.00,2968,0,0.514,0,0,0,0,2576
244380,0,0.00,3069,0,0.502,0,0,0,0,2680
244981,0,0.12,185382,0,1.055,1,0,0,14037,42441
245186,0,0.00,2968,0,0.594,0,0,0,0,2576
246013,0,0.08,187710,0,1.114,1,0,0,8553,42612
246174,0,0.08,187070,0,1.307,1,0,0,13648,42490
246363,0,0.00,2968,0,0.607,0,0,0,0,2576
248116,0,0.00,3069,0,0.562,0,0,0,0,2680
248861,0,0.00,3170,0,0.57,0,0,0,0,2784
249934,0,0.07,190567,0,1.342,1,0,0,11596,43163
252200,0,0.09,189349,0,1.106,0,0,0,8307,42939
252532,0,0.06,185013,0,1.199,1,0,0,7022,42504
252930,0,0.07,182658,0,1.188,1,0,0,17237,42043
253798,0,0.00,2968,0,0.927,0,0,0,0,2576
254855,0,0.12,179787,0,1.065,1,0,0,10173,41477
255135,0,0.00,3069,0,0.568,0,0,0,0,2680
256172,0,0.08,190014,0,1.1,1,0,0,15335,43046
257022,0,0.06,186803,0,1.198,1,0,0,7191,42439
257566,0,0.06,187630,0,1.118,1,0,0,8183,42474
257838,0,0.00,3069,0,0.628,0,0,0,0,2680
258061,0,0.00,3170,0,0.631,0,0,0,0,2784
25808,0,0.08,184673,0,1.13,1,0,0,11728,42520
258395,0,0.08,174461,0,1.102,1,0,0,16574,40890
259038,0,0.08,193374,0,1.133,1,0,0,16172,43528
260069,0,0.00,3170,0,0.494,0,0,0,0,2784
260294,0,0.07,181903,0,1.212,1,0,0,13839,42039
260373,0,0.00,3069,0,0.678,0,0,0,0,2680
26080,0,0.09,179459,0,1.182,1,0,0,20307,41845
262311,0,0.06,187419,0,1.325,1,0,0,6491,42688
262959,0,0.00,3069,0,0.623,0,0,0,0,2680
263885,0,0.00,3069,0,0.679,0,0,0,0,2680
264326,0,0.08,192448,0,1.095,1,0,0,9975,43438
264669,0,0.00,3069,0,0.664,0,0,0,0,2680
266670,0,0.09,192140,0,1.188,1,0,0,13476,43406
267073,0,0.00,2968,0,0.514,0,0,0,0,2576
267633,0,0.08,192778,0,1.131,1,0,0,18808,43416
268357,0,0.00,3069,0,0.536,0,0,0,0,2680
270536,0,0.00,3069,0,0.479,0,0,0,0,2680
27242,0,0.00,2968,0,0.757,0,0,0,0,2576
272609,0,0.08,191038,0,1.245,1,0,0,10548,43166
27335,0,0.00,2968,0,0.762,0,0,0,0,2576
275247,0,0.07,177526,0,1.189,1,0,0,12651,41228
275318,0,0.00,2968,0,0.57,0,0,0,0,2576
27587,0,0.00,2968,0,0.611,0,0,0,0,2576
277562,0,0.08,188650,0,1.123,1,0,0,18210,42753
278195,0,0.00,2968,0,0.589,0,0,0,0,2576
278248,0,0.07,189716,0,1.138,1,0,0,17459,42933
27843,0,0.09,179018,0,1.152,1,0,0,16187,41325
280115,0,0.06,189986,0,1.177,1,0,0,8875,42937
281468,0,0.00,2968,0,0.65,0,0,0,0,2576
281632,0,0.00,2968,0,0.599,0,0,0,0,2576
281838,0,0.00,2968,0,0.494,0,0,0,0,2576
282181,0,0.11,190675,0,1.352,0,0,0,13244,43033
282271,0,0.08,188383,0,1.112,1,0,0,18093,43118
282743,0,0.00,2968,0,0.539,0,0,0,0,2576
283727,0,0.00,3271,0,0.562,0,0,0,0,2888
284279,0,0.07,180653,0,1.106,1,0,0,7635,42046
284612,0,0.06,189038,0,1.091,1,0,0,7102,43201
286656,0,0.00,2968,0,0.662,0,0,0,0,2576
287049,0,0.00,3069,0,0.62,0,0,0,0,2680
287074,0,0.07,182746,0,1.079,1,0,0,11585,42078
287519,0,0.11,188286,0,1.252,1,0,0,33015,42715
288205,0,0.00,2968,0,0.632,0,0,0,0,2576
288314,0,0.07,185988,0,1.177,1,0,0,9346,42315
288361,0,0.08,184027,0,1.306,1,0,0,18307,41887
288450,0,0.00,2968,0,0.578,0,0,0,0,2576
291632,0,0.07,192356,0,1.18,1,0,0,17297,43433
292184,0,0.00,3069,0,0.734,0,0,0,0,2680
293581,0,0.10,173631,0,1.483,1,0,0,14972,40200
295858,0,0.00,2968,0,0.59,0,0,0,0,2576
296015,0,0.10,189131,0,1.123,1,0,0,26924,42927
296163,0,0.11,191703,0,1.068,1,0,0,14032,43307
297696,0,0.00,3069,0,0.503,0,0,0,0,2680
299082,0,0.07,183788,0,1.148,1,0,0,10251,42233
299354,0,0.00,2968,0,0.587,0,0,0,0,2576
300221,0,0.00,2968,0,0.567,0,0,0,0,2576
300324,0,0.06,189035,0,1.064,1,0,0,8403,42730
301881,0,0.00,2968,0,0.623,0,0,0,0,2576
302562,0,0.00,2968,0,0.516,0,0,0,0,2576
304296,0,0.00,3069,0,0.599,0,0,0,0,2680
304741,0,0.06,187568,0,1.215,1,0,0,7855,42516
306488,0,0.08,185616,0,1.343,1,0,0,11960,42223
307334,0,0.00,3069,0,0.712,0,0,0,0,2680
308110,0,0.08,187233,0,1.103,1,0,0,17973,42995
308652,0,0.08,188074,0,1.312,1,0,0,19952,42632
309113,0,0.06,183484,0,1.231,1,0,0,6553,42567
309329,0,0.09,188452,0,1.071,1,0,0,14381,42647
309415,0,0.07,178055,0,1.27,1,0,0,13714,41746
311470,0,0.08,186014,0,1.25,1,0,0,18632,42738
312337,0,0.06,184273,0,1.164,1,0,0,7372,41967
312897,0,0.07,184861,0,1.072,1,0,0,16902,41932
313969,0,0.07,188889,0,1.327,1,0,0,8325,42834
31445,0,0.00,2968,0,0.526,0,0,0,0,2576
318738,0,0.00,3069,0,0.554,0,0,0,0,2680
319025,0,0.00,2968,0,0.523,0,0,0,0,2576
319511,0,0.00,2968,0,0.534,0,0,0,0,2576
32120,0,0.00,3069,0,0.646,0,0,0,0,2680
324671,0,0.00,3069,0,0.611,0,0,0,0,2680
325570,0,0.00,2968,0,0.565,0,0,0,0,2576
325572,0,0.08,190806,0,1.147,1,0,0,17578,43228
329011,0,0.06,183243,0,1.34,1,0,0,6836,42119
329395,0,0.07,190668,0,1.314,1,0,0,8529,43031
331283,0,0.07,183331,0,1.354,1,0,0,12150,41800
333112,0,0.07,189042,0,1.373,1,0,0,8215,42868
334956,0,0.00,2968,0,0.695,0,0,0,0,2576
336280,0,0.07,181179,0,1.207,1,0,0,8335,41693
337428,0,0.00,2968,0,0.537,0,0,0,0,2576
337580,0,0.10,186206,0,1.338,1,0,0,21009,42737
338840,0,0.06,183261,0,1.307,1,0,0,7801,42160
339031,0,0.07,189677,0,1.115,1,0,0,14710,42858
341702,0,0.00,3069,0,0.548,0,0,0,0,2680
343587,0,0.00,2968,0,0.673,0,0,0,0,2576
344455,0,0.06,187023,0,1.069,1,0,0,7849,42390
346195,0,5.16,185429,0,1.171,0,0,0,180999,42123
346847,0,0.07,182711,0,1.332,1,0,0,9712,41829
347251,0,0.07,184607,0,1.091,1,0,0,17101,41946
347450,0,0.07,189253,0,1.066,1,0,0,14819,42782
348226,0,0.00,3069,0,0.545,0,0,0,0,2680
349275,0,0.08,188415,0,1.231,1,0,0,16698,42605
349411,0,0.00,3069,0,0.678,0,0,0,0,2680
349964,0,0.00,3069,0,0.664,0,0,0,0,2680
351057,0,0.06,180489,0,1.066,1,0,0,6331,41949
352072,0,0.00,3170,0,0.533,0,0,0,0,2784
352476,0,0.00,2968,0,0.651,0,0,0,0,2576
353327,0,0.06,182577,0,1.1,1,0,0,10630,42267
35416,0,0.06,189810,0,1.105,1,0,0,11299,42937
354920,0,0.00,3069,0,0.543,0,0,0,0,2680
354923,0,0.00,3069,0,0.537,0,0,0,0,2680
356578,0,0.00,2968,0,0.823,0,0,0,0,2576
356684,0,0.00,3069,0,0.546,0,0,0,0,2680
359267,0,0.07,181792,0,1.107,1,0,0,11147,41439
360175,0,0.00,3170,0,0.58,0,0,0,0,2784
360878,0,0.06,182964,0,1.055,1,0,0,6958,42227
361057,0,0.00,2968,0,0.649,0,0,0,0,2576
363822,0,0.00,2968,0,0.557,0,0,0,0,2576
364644,0,0.00,3069,0,0.627,0,0,0,0,2680
365071,0,0.07,187175,0,1.368,1,0,0,16671,42879
365498,0,0.00,2968,0,0.667,0,0,0,0,2576
365525,0,0.00,2968,0,0.576,0,0,0,0,2576
36554,0,0.00,2968,0,0.528,0,0,0,0,2576
366489,0,0.09,190977,0,1.204,1,0,0,17576,43206
366929,0,0.08,183113,0,1.197,1,0,0,16411,41713
367862,0,0.00,2968,0,0.648,0,0,0,0,2576
368497,0,0.05,177605,0,1.243,1,0,0,6522,41177
36851,0,0.00,3069,0,0.587,0,0,0,0,2680
36909,0,0.00,2968,0,0.583,0,0,0,0,2576
369125,0,0.00,3069,0,0.561,0,0,0,0,2680
36992,0,0.06,187646,0,1.106,1,0,0,6071,42642
370848,0,0.00,2968,0,0.563,0,0,0,0,2576
370860,0,0.08,190794,0,1.26,1,0,0,10842,43083
371036,0,0.00,2968,0,0.511,0,0,0,0,2576
371497,0,0.06,181747,0,1.257,1,0,0,10098,41500
372575,0,0.10,183402,0,1.134,0,0,0,11266,42099
372865,0,0.00,2968,0,0.564,0,0,0,0,2576
375158,0,0.00,2968,0,0.565,0,0,0,0,2576
375635,0,0.04,164264,0,1.204,0,0,0,1488,38834
37605,0,0.00,2968,0,0.68,0,0,0,0,2576
377264,0,0.07,185434,0,1.235,1,0,0,14273,42232
377645,0,0.00,2968,0,0.608,0,0,0,0,2576
379443,0,0.06,183539,0,1.172,1,0,0,5617,42204
382127,0,0.00,3069,0,0.656,0,0,0,0,2680
38249,0,0.06,185347,0,1.062,1,0,0,6736,42644
382622,0,0.09,191447,0,1.195,1,0,0,18364,43375
382760,0,0.14,188148,0,1.351,1,0,0,39864,42642
383006,0,0.00,3069,0,0.571,0,0,0,0,2680
383287,0,0.08,185490,0,1.149,1,0,0,21355,42023
384398,0,0.07,190446,0,1.086,1,0,0,8510,43028
386406,0,0.07,186784,0,1.29,1,0,0,16064,42696
387608,0,0.00,3170,0,0.601,0,0,0,0,2784
388168,0,0.00,3170,0,0.645,0,0,0,0,2784
388390,0,0.07,191421,0,1.107,1,0,0,9729,43169
390511,0,0.06,186303,0,1.197,1,0,0,8423,42239
390761,0,0.00,2968,0,0.587,0,0,0,0,2576
391696,0,0.08,185763,0,1.182,1,0,0,19951,42600
392403,0,0.08,189144,0,1.06,1,0,0,19272,42917
392827,0,0.06,191946,0,1.082,1,0,0,7377,43362
396195,0,0.06,187246,0,1.264,1,0,0,6566,42646
396375,0,0.08,190462,0,1.263,1,0,0,23012,43089
398295,0,0.00,2968,0,0.546,0,0,0,0,2576
399851,0,0.07,191917,0,1.148,1,0,0,9678,43312
401745,0,0.06,191067,0,1.205,1,0,0,7444,43218
402690,0,0.08,184336,0,1.363,1,0,0,21004,42165
404694,0,0.06,187742,0,1.097,1,0,0,9371,42977
405155,0,0.00,2968,0,0.683,0,0,0,0,2576
406090,0,0.09,185372,0,1.141,0,0,0,6605,42592
406750,0,0.00,2968,0,0.708,0,0,0,0,2576
407252,0,0.09,188926,0,1.137,1,0,0,21238,42655
407270,0,0.05,169777,0,1.28,1,0,0,7371,40052
407639,0,0.07,188669,0,1.214,1,0,0,8627,42663
408127,0,0.00,2968,0,0.571,0,0,0,0,2576
408639,0,0.00,2968,0,0.578,0,0,0,0,2576
41025,0,0.07,186696,0,1.26,1,0,0,7809,42484
410471,0,0.00,3170,0,0.601,0,0,0,0,2784
41159,0,0.00,3069,0,0.517,0,0,0,0,2680
413371,0,0.00,3069,0,0.612,0,0,0,0,2680
414281,0,0.00,2968,0,0.631,0,0,0,0,2576
414550,0,0.00,3069,0,0.709,0,0,0,0,2680
415346,0,0.07,177570,0,1.194,1,0,0,15432,41320
416405,0,0.08,185380,0,1.143,1,0,0,16374,42177
417134,0,0.10,190973,0,1.2,1,0,0,17171,43243
418722,0,0.09,189793,0,1.192,1,0,0,22901,42910
418750,0,0.10,179065,0,1.096,1,0,0,32453,41422
418892,0,0.10,187218,0,1.092,1,0,0,6803,42485
419618,0,0.00,2968,0,0.626,0,0,0,0,2576
419779,0,0.06,184226,0,1.133,1,0,0,7469,42658
420455,0,0.10,186922,0,1.123,1,0,0,16029,42473
420659,0,0.00,2968,0,0.761,0,0,0,0,2576
421000,0,0.06,178854,0,1.133,1,0,0,8386,41271
423482,0,0.07,180588,0,1.038,1,0,0,7709,41795
423870,0,0.00,3069,0,0.635,0,0,0,0,2680
423896,0,0.11,191049,0,1.042,0,0,0,13535,43232
42462,0,0.00,2968,0,0.611,0,0,0,0,2576
426077,0,0.00,2968,0,0.523,0,0,0,0,2576
428617,0,0.09,188849,0,1.177,1,0,0,29394,42678
430684,0,0.06,181041,0,1.202,1,0,0,6845,41638
431983,0,0.00,3069,0,0.562,0,0,0,0,2680
432950,0,0.00,2968,0,0.555,0,0,0,0,2576
434272,0,0.00,2968,0,0.576,0,0,0,0,2576
434288,0,0.07,188061,0,1.28,1,0,0,8282,42784
435937,0,0.06,189088,0,1.138,1,0,0,8202,42815
436284,0,0.07,190303,0,1.139,1,0,0,13459,43038
437372,0,0.00,3069,0,0.581,0,0,0,0,2680
438942,0,0.00,3069,0,0.52,0,0,0,0,2680
439678,0,0.06,180837,0,1.317,1,0,0,7533,41748
439736,0,0.07,182345,0,1.363,1,0,0,6929,41729
440059,0,0.08,181173,0,1.047,1,0,0,18416,41705
441758,0,0.08,182588,0,1.255,1,0,0,19695,41808
442276,0,0.10,184222,0,1.068,1,0,0,20935,42227
442326,0,0.00,2968,0,0.524,0,0,0,0,2576
442901,0,0.00,3069,0,0.563,0,0,0,0,2680
443329,0,0.00,2968,0,0.58,0,0,0,0,2576
443650,0,0.09,190383,0,1.154,1,0,0,17784,42980
44392,0,0.00,3069,0,0.637,0,0,0,0,2680
445101,0,0.00,3069,0,0.758,0,0,0,0,2680
446467,0,0.07,188832,0,1.084,1,0,0,15822,42681
446842,0,0.20,181863,0,1.123,0,0,0,25865,41884
44741,0,0.07,175745,0,1.347,1,0,0,9634,40758
448224,0,0.00,2968,0,0.543,0,0,0,0,2576
448586,0,0.06,182368,0,1.057,1,0,0,6072,42068
449817,0,0.07,181984,0,1.162,1,0,0,16230,41928
449921,0,0.07,181238,0,1.128,1,0,0,8898,41791
451509,0,0.07,194420,0,1.077,1,0,0,9115,43875
451538,0,0.10,190539,0,1.136,1,0,0,9682,43170
451791,0,0.06,191142,0,1.079,1,0,0,6386,43121
452188,0,0.00,2968,0,0.564,0,0,0,0,2576
453838,0,0.07,190729,0,1.161,1,0,0,12433,43091
455691,0,0.07,183681,0,1.248,1,0,0,15316,42234
455984,0,0.00,2968,0,0.615,0,0,0,0,2576
45652,0,0.07,187297,0,1.139,1,0,0,10743,42571
458719,0,0.00,3069,0,0.658,0,0,0,0,2680
459919,0,0.00,3069,0,0.61,0,0,0,0,2680
460072,0,0.14,183075,0,1.089,1,0,0,8532,42157
460957,0,0.00,2968,0,0.551,0,0,0,0,2576
461537,0,0.00,3069,0,0.531,0,0,0,0,2680
461724,0,0.10,192705,0,1.298,1,0,0,17199,43473
461893,0,0.06,186620,0,1.085,1,0,0,9098,42711
463078,0,0.00,3069,0,0.564,0,0,0,0,2680
463424,0,0.05,157679,0,1.287,0,0,0,2166,37161
463971,0,0.06,178399,0,1.09,1,0,0,7713,41233
464204,0,0.06,188754,0,1.128,1,0,0,8732,42747
464464,0,0.06,182475,0,1.181,1,0,0,7473,42067
465516,0,0.16,193254,0,1.032,1,0,0,9424,43540
465936,0,0.00,2968,0,0.694,0,0,0,0,2576
466061,0,0.06,191618,0,1.251,1,0,0,8523,43284
466724,0,0.00,2968,0,0.58,0,0,0,0,2576
466871,0,0.08,188168,0,1.202,1,0,0,12687,42677
467648,0,0.12,187161,0,1.198,0,0,0,2131,42628
469973,0,0.00,2968,0,0.718,0,0,0,0,2576
470573,0,0.00,2968,0,0.553,0,0,0,0,2576
470690,0,0.00,2968,0,0.714,0,0,0,0,2576
47070,0,0.06,191232,0,1.213,1,0,0,8260,43215
472000,0,0.00,2968,0,0.615,0,0,0,0,2576
472710,0,0.05,176720,0,1.382,1,0,0,6487,40837
474146,0,0.00,2968,0,0.654,0,0,0,0,2576
475457,0,0.06,187918,0,1.142,0,0,0,3413,42620
476864,0,0.00,2968,0,0.548,0,0,0,0,2576
477984,0,0.00,3170,0,0.605,0,0,0,0,2784
47914,0,0.06,181013,0,1.163,1,0,0,7879,41698
479354,0,0.06,189982,0,1.281,1,0,0,7702,42867
480052,0,0.13,185315,0,1.169,1,0,0,36818,42024
480337,0,0.06,186367,0,1.135,1,0,0,6528,42707
482397,0,0.00,2968,0,0.598,0,0,0,0,2576
484014,0,0.00,3069,0,0.533,0,0,0,0,2680
485624,0,0.08,194479,0,1.06,1,0,0,19577,43769
485826,0,0.07,181091,0,1.243,1,0,0,13763,41758
487261,0,0.08,190347,0,1.26,1,0,0,14230,42987
48887,0,0.00,2968,0,0.547,0,0,0,0,2576
489634,0,0.00,2968,0,1.209,0,0,0,0,2576
49002,0,0.00,2968,0,0.528,0,0,0,0,2576
