seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
1090,0,0.08,193354,0,1.115,1,0,0,9356,43578
1091,0,0.09,191081,0,1.141,1,0,0,21890,43112
1092,0,0.09,188855,0,1.08,1,0,0,18168,42748
1093,0,0.09,186092,0,1.254,1,0,0,11238,42299
1094,0,0.07,185861,0,1.078,1,0,0,18926,42125
1095,0,0.08,191570,0,1.135,1,0,0,15699,43179
1096,0,0.06,187983,0,1.118,1,0,0,6339,42932
1097,0,0.13,187247,0,1.233,1,0,0,37199,42524
1098,0,0.06,182540,0,1.04,1,0,0,12562,42289
1099,0,0.07,191880,0,1.19,1,0,0,17287,43233
11,0,0.07,185469,0,1.052,1,0,0,9090,42451
110,0,0.14,188356,0,1.146,1,0,0,12592,42665
1100,0,0.06,191357,0,1.191,1,0,0,10062,43235
1101,0,0.09,185214,0,1.038,1,0,0,25646,42926
1102,0,0.10,188721,0,1.195,1,0,0,18574,42838
1103,0,0.06,185994,0,1.044,1,0,0,7188,42699
1104,0,0.06,195062,0,1.071,1,0,0,8941,43880
1105,0,0.06,184438,0,1.119,1,0,0,12791,42700
1106,0,0.00,3069,0,0.67,0,0,0,0,2680
1107,0,0.10,181691,0,1.227,1,0,0,6618,41895
1108,0,0.09,185923,0,1.115,1,0,0,7352,42272
1109,0,0.07,181112,0,1.033,1,0,0,14134,41747
111,0,0.12,189577,0,1.12,1,0,0,19656,43405
1110,0,0.06,179869,0,1.053,1,0,0,7658,42037
1111,0,0.08,189985,0,1.22,1,0,0,17772,42933
1112,0,0.10,186232,0,1.161,1,0,0,29681,42660
1113,0,0.00,3069,0,0.662,0,0,0,0,2680
1114,0,0.10,177540,0,1.269,1,0,0,19448,40518
1115,0,0.07,183152,0,1.259,1,0,0,10859,42017
1116,0,0.08,188539,0,1.19,1,0,0,8226,42886
1117,0,0.07,184762,0,1.148,1,0,0,15769,42469
1118,0,0.06,177673,0,1.191,1,0,0,10989,41085
1119,0,0.06,185091,0,1.122,1,0,0,6232,42223
112,0,0.09,191310,0,1.085,1,0,0,28596,43236
1120,0,0.00,3069,0,0.53,0,0,0,0,2680
1121,0,0.08,194179,0,1.099,1,0,0,11792,43857
1122,0,0.09,195642,0,1.148,1,0,0,17822,43998
1123,0,0.06,192861,0,1.112,1,0,0,7538,43511
1124,0,0.10,183154,0,1.06,1,0,0,17971,41581
1125,0,0.07,184546,0,1.08,1,0,0,14204,42335
1126,0,0.06,186622,0,1.143,1,0,0,9548,42391
1127,0,0.07,189382,0,1.178,1,0,0,15734,43054
1128,0,0.13,188274,0,1.103,1,0,0,13606,43166
1129,0,0.06,187512,0,1.295,1,0,0,6750,42536
113,0,0.06,188232,0,1.216,1,0,0,7752,42696
1130,0,0.07,189991,0,1.312,1,0,0,13058,43057
1131,0,0.07,188493,0,1.101,1,0,0,16628,42603
1132,0,0.08,185704,0,1.356,1,0,0,16666,42683
1133,0,0.08,187509,0,1.083,1,0,0,22499,42752
1134,0,0.07,185640,0,1.139,1,0,0,11852,42598
1135,0,0.06,191513,0,1.123,1,0,0,7186,43188
1136,0,0.07,188118,0,1.073,1,0,0,13830,43135
1137,0,0.08,191361,0,1.164,1,0,0,17805,43295
1138,0,0.07,188648,0,1.079,1,0,0,12068,43112
1139,0,0.21,184159,0,1.275,1,0,0,32733,42107
114,0,0.08,191235,0,1.106,1,0,0,15142,43201
1140,0,0.06,186263,0,1.113,1,0,0,11044,42823
1141,0,0.07,192762,0,1.186,1,0,0,15099,43447
1142,0,0.06,178577,0,1.131,1,0,0,6865,41586
1143,0,0.06,184344,0,1.047,1,0,0,10774,42377
1144,0,0.07,186639,0,1.046,1,0,0,7244,42785
1145,0,0.09,184643,0,1.128,1,0,0,13741,42960
1146,0,0.06,190589,0,1.091,1,0,0,6387,43069
1147,0,0.06,183885,0,1.245,1,0,0,8841,41953
1148,0,0.07,184146,0,1.047,1,0,0,6975,42232
1149,0,0.06,187524,0,1.268,1,0,0,6987,42989
115,0,0.08,181248,0,1.062,1,0,0,11988,42029
1150,0,0.15,188605,0,1.173,1,0,0,19035,42694
1151,0,0.06,181134,0,1.164,1,0,0,6856,41662
1152,0,0.09,191644,0,1.134,1,0,0,13827,43297
1153,0,0.06,189534,0,1.056,1,0,0,7567,42943
1154,0,0.08,190892,0,1.349,1,0,0,14783,43067
1155,0,0.07,187263,0,1.082,1,0,0,9690,42361
1156,0,0.07,186996,0,1.045,1,0,0,14101,42797
1157,0,0.12,184577,0,1.31,1,0,0,23309,42070
1158,0,0.07,186941,0,1.13,1,0,0,11658,42273
1159,0,0.06,182096,0,1.099,1,0,0,8838,41930
116,0,2.22,185939,0,1.27,0,0,0,169232,42293
1160,0,0.06,177020,0,1.135,1,0,0,7082,41616
1161,0,0.07,188985,0,1.114,1,0,0,9155,43476
1162,0,0.09,189329,0,1.126,1,0,0,22122,42831
1163,0,0.08,187651,0,1.058,1,0,0,16417,43086
1164,0,0.08,188411,0,1.224,1,0,0,18408,42812
1165,0,0.07,190461,0,1.107,1,0,0,16597,43003
1166,0,0.07,190249,0,1.114,1,0,0,10759,42916
1167,0,0.17,188352,0,1.142,1,0,0,27589,43221
1168,0,0.09,187716,0,1.099,1,0,0,8943,42879
1169,0,0.11,183635,0,1.284,1,0,0,16626,42191
117,0,0.09,181274,0,1.052,1,0,0,10572,41835
1170,0,0.04,141459,0,1.117,0,0,0,2875,33954
1171,0,0.07,191452,0,1.265,1,0,0,16445,43096
1172,0,0.07,189607,0,1.18,1,0,0,8841,42793
1173,0,0.06,188925,0,1.137,1,0,0,8270,43223
1174,0,0.06,183085,0,1.07,1,0,0,7055,42211
1175,0,0.06,180752,0,1.292,1,0,0,7409,42000
1176,0,0.07,191465,0,1.223,1,0,0,9579,43177
1177,0,0.08,194453,0,1.041,1,0,0,18143,43709
1178,0,0.09,193410,0,1.09,1,0,0,24595,43622
1179,0,0.07,181739,0,1.163,1,0,0,12893,41818
118,0,0.07,190578,0,1.009,1,0,0,15015,43102
1180,0,0.07,193293,0,1.246,1,0,0,12292,43665
1181,0,0.08,186224,0,1.451,1,0,0,12307,42295
1182,0,0.08,183655,0,1.219,1,0,0,19954,42091
1183,0,0.07,181475,0,1.132,1,0,0,8297,41754
1184,0,0.08,190821,0,1.118,1,0,0,9246,43168
1185,0,0.07,190077,0,1.181,1,0,0,11990,42876
1186,0,0.09,184453,0,1.133,1,0,0,21368,41915
1187,0,0.13,188651,0,1.206,1,0,0,30995,42643
1188,0,0.06,187159,0,1.145,1,0,0,7178,42950
1189,0,0.08,181653,0,1.073,1,0,0,17594,41772
119,0,0.07,193034,0,1.12,1,0,0,12825,43495
1190,0,0.07,178664,0,1.035,1,0,0,13253,41623
1191,0,0.00,2968,0,0.859,0,0,0,0,2576
1192,0,0.00,3069,0,0.71,0,0,0,0,2680
1193,0,0.06,184292,0,1.147,1,0,0,9909,42305
1194,0,0.08,191250,0,1.175,1,0,0,12607,43270
1195,0,0.06,185425,0,1.094,1,0,0,10527,42648
1196,0,0.06,189237,0,1.041,1,0,0,6725,42819
1197,0,0.10,194538,0,1.324,1,0,0,21469,43745
1198,0,0.06,194132,0,1.1,1,0,0,7344,43738
1199,0,0.06,180747,0,1.215,1,0,0,7259,41687
12,0,0.08,184373,0,1.143,1,0,0,26267,42330
120,0,0.07,185690,0,1.123,1,0,0,9233,42531
1200,0,0.08,186815,0,1.173,1,0,0,17396,42442
1201,0,0.06,181713,0,1.094,1,0,0,11446,41940
1202,0,0.06,186147,0,1.18,1,0,0,7859,42345
1203,0,0.08,193537,0,1.184,1,0,0,15074,43648
1204,0,0.00,3069,0,0.767,0,0,0,0,2680
1205,0,0.07,194745,0,1.061,1,0,0,9607,43963
1206,0,0.00,2968,0,0.67,0,0,0,0,2576
1207,0,0.00,2968,0,0.499,0,0,0,0,2576
1208,0,0.12,186540,0,1.152,1,0,0,32264,42471
1209,0,0.09,186936,0,1.067,1,0,0,10308,42793
121,0,0.07,179564,0,1.079,1,0,0,15316,41591
1210,0,0.08,180150,0,1.105,1,0,0,26683,41849
1211,0,0.08,183110,0,1.17,1,0,0,18889,42187
1212,0,0.06,172700,0,1.101,1,0,0,6715,40636
1213,0,0.08,182442,0,1.308,1,0,0,6860,42360
1214,0,0.06,188176,0,1.32,1,0,0,8029,42478
1215,0,0.07,185998,0,1.241,1,0,0,7615,42307
1216,0,0.07,183455,0,1.125,1,0,0,17923,42264
1217,0,0.08,189711,0,1.184,1,0,0,30323,43027
1218,0,0.06,191750,0,1.345,1,0,0,6974,43388
1219,0,0.09,193328,0,1.158,1,0,0,23287,43561
122,0,0.08,188128,0,1.059,1,0,0,17090,43099
1220,0,0.08,186023,0,1.207,1,0,0,13384,42767
1221,0,0.07,189039,0,1.136,1,0,0,11275,42907
1222,0,0.08,191678,0,1.281,1,0,0,14061,43419
1223,0,0.07,179862,0,1.254,1,0,0,19324,42219
1224,0,0.06,190940,0,1.135,1,0,0,6317,43136
1225,0,0.09,194225,0,1.133,1,0,0,22155,43663
1226,0,0.06,185150,0,1.086,1,0,0,9519,42576
1227,0,0.08,188758,0,1.216,1,0,0,15912,43168
1228,0,0.06,192330,0,1.036,1,0,0,7338,43229
1229,0,0.08,188590,0,1.072,1,0,0,19865,43084
123,0,0.06,188505,0,1.368,1,0,0,8390,42614
1230,0,0.07,190307,0,1.191,1,0,0,11367,43083
1231,0,0.07,188862,0,1.249,1,0,0,13976,43318
1232,0,0.06,177714,0,1.07,1,0,0,6948,41897
1233,0,0.07,179370,0,1.225,1,0,0,15276,40802
1234,0,0.10,183692,0,1.303,1,0,0,38793,41953
1235,0,0.07,186631,0,1.336,1,0,0,13564,42305
1236,0,0.06,181690,0,1.356,1,0,0,9592,41497
1237,0,0.07,187614,0,1.043,1,0,0,5972,43012
1238,0,0.06,181518,0,1.086,1,0,0,7894,42217
1239,0,0.07,181254,0,1.099,1,0,0,16556,41695
124,0,0.06,179820,0,1.178,1,0,0,12168,41501
1240,0,0.06,184160,0,1.164,1,0,0,9251,41934
1241,0,0.07,191214,0,1.161,1,0,0,10212,43331
1242,0,0.00,3170,0,0.977,0,0,0,0,2784
1243,0,0.06,192491,0,1.118,1,0,0,7672,43490
1244,0,0.08,187652,0,1.096,1,0,0,7658,43009
1245,0,0.07,187373,0,1.075,1,0,0,9156,42455
1246,0,0.06,183169,0,1.084,1,0,0,8197,42041
1247,0,0.14,188006,0,1.347,1,0,0,13320,42672
1248,0,0.07,182894,0,1.237,1,0,0,15786,41790
1249,0,0.09,187656,0,1.162,1,0,0,16221,42610
125,0,0.08,192431,0,1.091,1,0,0,19590,43347
1250,0,0.08,192830,0,1.087,1,0,0,18164,43489
1251,0,0.00,2968,0,0.534,0,0,0,0,2576
1252,0,0.14,188332,0,1.095,1,0,0,14338,42707
1253,0,0.07,191617,0,1.039,1,0,0,9384,43218
1254,0,0.06,186732,0,1.131,1,0,0,7287,42914
1255,0,0.07,194274,0,1.143,1,0,0,10618,43849
1256,0,0.10,191170,0,1.202,1,0,0,17323,43163
1257,0,0.09,193469,0,1.116,1,0,0,21746,43645
1258,0,0.07,191522,0,1.143,1,0,0,12185,43289
1259,0,0.06,180894,0,1.113,1,0,0,7676,42112
126,0,0.07,192038,0,1.187,1,0,0,10224,43267
1260,0,0.07,188503,0,1.155,1,0,0,7067,42726
1261,0,0.07,188108,0,1.057,1,0,0,6697,43053
1262,0,0.11,194608,0,1.158,1,0,0,17494,43919
1263,0,0.07,184744,0,1.125,1,0,0,10451,42429
1264,0,0.07,192814,0,1.07,1,0,0,10159,43430
1265,0,0.05,182994,0,1.004,1,0,0,7619,42604
1266,0,0.09,194991,0,1.056,1,0,0,16787,43783
1267,0,0.08,192883,0,1.131,1,0,0,9676,43485
1268,0,0.10,189210,0,1.257,1,0,0,20301,42743
1269,0,0.06,180131,0,1.209,1,0,0,7379,41988
127,0,0.07,188497,0,1.117,1,0,0,14194,43318
1270,0,0.06,189156,0,1.138,1,0,0,11544,42818
1271,0,0.07,194541,0,1.161,1,0,0,11834,43845
1272,0,0.09,186124,0,1.054,1,0,0,7885,42791
1273,0,1.30,183190,0,1.241,0,0,0,87385,41835
1274,0,0.06,189260,0,1.228,1,0,0,8730,42866
1275,0,0.07,190602,0,1.151,1,0,0,16723,42962
1276,0,0.06,187109,0,1.12,1,0,0,6697,42919
1277,0,0.07,175648,0,1.314,1,0,0,14873,40756
1278,0,0.07,182122,0,1.199,1,0,0,14576,41982
1279,0,0.06,184940,0,1.126,1,0,0,13560,42601
128,0,0.06,190180,0,1.131,1,0,0,8703,42970
1280,0,0.06,185445,0,1.127,1,0,0,7244,42660
1281,0,0.00,2968,0,0.586,0,0,0,0,2576
1282,0,0.06,184550,0,1.081,1,0,0,11581,42478
1283,0,0.06,187965,0,1.179,1,0,0,8091,42679
1284,0,0.10,184478,0,1.137,1,0,0,19075,42529
1285,0,0.06,185263,0,1.164,1,0,0,7863,42612
1286,0,0.06,180583,0,1.236,1,0,0,7269,41758
1287,0,0.08,193117,0,1.112,1,0,0,19070,43547
1288,0,0.09,187911,0,1.11,1,0,0,26658,42677
1289,0,0.08,184328,0,1.181,1,0,0,15270,42401
129,0,0.06,191428,0,1.33,1,0,0,6232,43401
1290,0,0.13,192785,0,1.17,1,0,0,10892,43535
1291,0,0.07,185483,0,1.05,1,0,0,12433,42603
1292,0,0.06,189326,0,1.272,1,0,0,8126,42963
1293,0,0.07,188643,0,1.027,1,0,0,11949,43162
1294,0,0.07,192907,0,1.12,1,0,0,7937,43459
1295,0,0.08,189263,0,1.088,1,0,0,17380,43232
1296,0,0.11,183713,0,1.199,1,0,0,19007,41717
1297,0,0.07,184037,0,1.162,1,0,0,7269,42235
1298,0,0.06,188761,0,1.248,1,0,0,9095,42751
1299,0,0.07,187819,0,1.15,1,0,0,9437,42792
13,0,0.09,192281,0,1.385,1,0,0,23573,43279
130,0,0.08,186916,0,1.123,1,0,0,16825,42821
1300,0,0.09,193985,0,1.066,1,0,0,20964,43714
1301,0,0.08,191852,0,1.074,1,0,0,17232,43240
1302,0,0.10,186747,0,1.246,1,0,0,17707,42499
1303,0,0.08,187332,0,1.132,1,0,0,22003,42930
1304,0,0.14,185589,0,1.15,1,0,0,14304,42637
1305,0,0.10,182680,0,1.16,1,0,0,16743,42203
1306,0,0.07,190965,0,1.074,1,0,0,13427,43577
1307,0,0.06,185354,0,1.133,1,0,0,10406,42580
1308,0,0.08,186581,0,1.235,1,0,0,18156,42830
1309,0,0.07,185826,0,1.254,1,0,0,10165,42033
131,0,0.06,174542,0,1.085,1,0,0,8123,40498
1310,0,0.07,189953,0,1.096,1,0,0,11491,42895
1311,0,0.09,191764,0,1.122,1,0,0,18850,43412
1312,0,0.07,189851,0,1.03,1,0,0,13052,42912
1313,0,0.08,190970,0,1.411,1,0,0,16368,43119
1314,0,0.07,193242,0,1.131,1,0,0,13283,43657
1315,0,0.07,192463,0,1.071,1,0,0,8367,43522
1316,0,0.07,173224,0,1.322,1,0,0,6957,41058
1317,0,0.09,187699,0,1.13,1,0,0,19292,43058
1318,0,0.06,189228,0,1.05,1,0,0,7485,42913
1319,0,0.13,192440,0,1.067,1,0,0,33395,43370
132,0,0.08,189555,0,1.203,1,0,0,13117,42888
1320,0,0.08,185360,0,1.036,1,0,0,22182,42478
1321,0,0.08,192833,0,1.377,1,0,0,20652,43467
1322,0,0.08,188335,0,1.099,1,0,0,14607,42639
1323,0,0.07,188506,0,1.05,1,0,0,11378,42997
1324,0,0.10,191579,0,1.169,1,0,0,27122,43334
1325,0,0.07,182508,0,1.195,1,0,0,10039,42382
1326,0,0.06,183191,0,1.239,1,0,0,9984,42117
1327,0,0.06,180554,0,1.091,1,0,0,10542,41882
1328,0,0.07,191851,0,1.102,1,0,0,10230,43312
1329,0,0.05,175102,0,1.605,1,0,0,7319,40946
133,0,0.07,187491,0,1.264,1,0,0,12810,42465
1330,0,0.07,187632,0,1.156,1,0,0,10382,42438
1331,0,0.06,182591,0,1.232,1,0,0,8003,41666
1332,0,0.07,183460,0,1.256,1,0,0,11725,42253
1333,0,0.06,187757,0,1.146,1,0,0,10660,42986
1334,0,0.00,3069,0,0.845,0,0,0,0,2680
1335,0,0.07,178510,0,1.135,1,0,0,13935,41651
1336,0,0.10,190610,0,1.277,1,0,0,17308,43204
1337,0,0.07,182878,0,1.093,1,0,0,12749,42181
1338,0,0.11,185751,0,1.073,1,0,0,18763,42219
1339,0,0.09,187717,0,1.197,1,0,0,15361,42458
134,0,0.09,176833,0,1.268,1,0,0,18974,41414
1340,0,0.06,181633,0,1.067,1,0,0,7952,41975
1341,0,0.07,179760,0,1.178,1,0,0,15583,41022
1342,0,0.06,181032,0,1.141,1,0,0,7713,41297
1343,0,0.08,189456,0,1.12,1,0,0,14579,42866
1344,0,0.07,184026,0,1.19,1,0,0,11545,41872
1345,0,0.15,190337,0,1.177,1,0,0,19685,43157
1346,0,0.07,191185,0,1.127,1,0,0,7872,43245
1347,0,0.08,192964,0,1.17,1,0,0,10413,43502
1348,0,0.07,189278,0,1.134,1,0,0,13332,42858
1349,0,0.06,184818,0,1.021,1,0,0,7455,42484
135,0,0.10,192498,0,1.167,1,0,0,23676,43559
1350,0,0.13,184663,0,1.205,1,0,0,34135,42482
1351,0,0.07,189965,0,1.252,1,0,0,14940,42873
1352,0,0.07,185207,0,1.042,1,0,0,17230,42473
1353,0,0.06,186955,0,1.086,1,0,0,9331,42412
1354,0,0.07,186339,0,1.222,1,0,0,16704,42329
1355,0,0.08,187277,0,1.041,1,0,0,10114,42818
1356,0,0.07,190667,0,1.027,1,0,0,9531,43026
1357,0,0.08,182643,0,1.097,1,0,0,7805,42127
1358,0,0.00,2968,0,0.575,0,0,0,0,2576
1359,0,0.06,181248,0,1.022,1,0,0,6904,42103
136,0,0.08,190863,0,1.071,1,0,0,15276,43148
1360,0,0.09,188347,0,1.104,1,0,0,21559,42720
1361,0,0.08,192062,0,1.094,1,0,0,15584,43349
1362,0,0.06,186801,0,1.218,1,0,0,9807,42697
1363,0,0.08,187853,0,1.325,1,0,0,9104,42625
1364,0,0.07,177381,0,1.123,1,0,0,11189,41410
1365,0,0.06,183131,0,1.151,1,0,0,7614,42241
1366,0,0.07,187368,0,1.222,1,0,0,18067,42515
1367,0,0.09,192268,0,1.12,1,0,0,25358,43500
1368,0,0.07,187493,0,1.067,1,0,0,9621,43100
1369,0,0.07,194829,0,1.116,1,0,0,14991,43636
137,0,0.06,183992,0,1.252,1,0,0,7432,42287
1370,0,0.08,191496,0,1.27,1,0,0,15018,43235
1371,0,0.07,187535,0,1.273,1,0,0,15371,42912
1372,0,0.06,191169,0,1.155,1,0,0,7919,43156
1373,0,0.06,187245,0,1.039,1,0,0,6282,42496
1374,0,0.08,183841,0,1.155,1,0,0,12318,42449
1375,0,0.06,188430,0,1.081,1,0,0,9211,42591
1376,0,0.08,186145,0,1.133,1,0,0,17140,42779
1377,0,0.10,183627,0,1.271,1,0,0,9261,42199
1378,0,0.00,3069,0,0.564,0,0,0,0,2680
1379,0,0.08,183542,0,1.197,1,0,0,17998,42191
138,0,0.09,186455,0,1.014,1,0,0,20286,42346
1380,0,0.08,187325,0,1.171,1,0,0,18703,42536
1381,0,0.07,183524,0,1.152,1,0,0,11092,42431
1382,0,0.08,182174,0,1.032,1,0,0,20178,41986
1383,0,0.09,193140,0,1.181,1,0,0,13964,43515
1384,0,0.06,189970,0,1.134,1,0,0,7594,42926
1385,0,0.07,190752,0,1.055,1,0,0,11038,43201
1386,0,0.07,190127,0,1.352,1,0,0,7590,43086
1387,0,0.10,182197,0,1.352,1,0,0,7444,41969
1388,0,0.10,189299,0,1.221,1,0,0,22958,42841
1389,0,0.07,182814,0,1.085,1,0,0,10815,42023
139,0,0.07,183361,0,1.114,1,0,0,13992,42258
1390,0,0.09,194876,0,1.223,1,0,0,23925,43857
1391,0,0.07,190837,0,1.128,1,0,0,10883,43248
1392,0,0.07,183485,0,1.293,1,0,0,19393,42226
1393,0,0.07,192064,0,1.202,1,0,0,9795,43437
1394,0,0.06,188490,0,1.468,1,0,0,7612,42617
1395,0,0.07,188711,0,1.169,1,0,0,10783,42799
1396,0,0.07,194440,0,1.12,1,0,0,11949,43709
1397,0,0.08,189166,0,1.167,1,0,0,6913,43252
1398,0,0.09,191092,0,1.053,1,0,0,19025,43151
1399,0,0.06,186806,0,1.06,1,0,0,8159,42886
14,0,0.06,184900,0,1.042,1,0,0,8517,42342
140,0,0.08,191158,0,1.078,1,0,0,9696,43258
1400,0,0.07,185964,0,1.252,1,0,0,17341,42547
1401,0,0.11,191404,0,1.147,1,0,0,7493,43181
1402,0,0.11,181626,0,1.131,1,0,0,11826,41409
1403,0,0.07,189135,0,1.091,1,0,0,13787,42861
1404,0,0.17,188225,0,1.23,1,0,0,60157,42556
1405,0,0.07,188121,0,1.009,1,0,0,9503,43034
1406,0,0.08,195277,0,1.109,1,0,0,14653,43875
1407,0,0.08,183268,0,1.231,1,0,0,24429,42256
1408,0,0.07,184743,0,1.169,1,0,0,10925,42586
1409,0,0.07,186828,0,1.204,1,0,0,11557,42527
141,0,0.06,190753,0,1.209,1,0,0,6536,43241
1410,0,0.08,190719,0,1.086,1,0,0,21848,43040
1411,0,0.07,189135,0,1.221,1,0,0,11068,42810
1412,0,0.06,185447,0,1.188,1,0,0,7404,42540
