seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3535,0,0.10,222686,0,1.196,1,0,0,23862,42203
3536,0,0.11,213231,0,1.176,1,0,0,20074,41329
3537,0,0.08,223067,0,1.088,1,0,0,8277,42827
3538,0,0.09,208847,0,1.24,1,0,0,17257,40202
3539,0,0.08,212688,0,1.153,1,0,0,14932,40892
354,0,0.09,213070,0,1.239,1,0,0,16078,41324
3540,0,0.10,208348,0,1.232,1,0,0,19362,40460
3541,0,0.08,224172,0,1.133,1,0,0,11924,42578
3542,0,0.10,219694,0,1.065,1,0,0,18980,41927
3543,0,0.12,214593,0,1.068,1,0,0,35616,41788
3544,0,0.07,216556,0,1.094,1,0,0,8528,41390
3545,0,0.21,221709,0,1.185,1,0,0,34437,41992
3546,0,0.09,217996,0,1.201,1,0,0,16680,41890
3547,0,0.08,224852,0,1.153,1,0,0,6225,42753
3548,0,0.09,221684,0,1.113,1,0,0,10221,42208
3549,0,0.00,472,0,0.671,0,0,0,0,104
355,0,0.14,219901,0,1.23,1,0,0,22921,42343
3550,0,0.10,213899,0,1.236,1,0,0,33527,41232
3551,0,0.00,472,0,0.498,0,0,0,0,104
3552,0,0.07,219695,0,1.413,1,0,0,6740,41765
3553,0,0.09,219981,0,1.109,1,0,0,18543,42347
3554,0,0.11,224263,0,1.147,1,0,0,22378,42614
3555,0,0.11,220515,0,1.07,1,0,0,19324,42072
3556,0,0.07,217848,0,1.14,1,0,0,7079,41876
3557,0,0.08,223752,0,1.195,1,0,0,6910,42626
3558,0,0.11,222505,0,1.185,1,0,0,14926,42364
3559,0,0.08,215751,0,1.15,1,0,0,10775,41880
356,0,0.10,214482,0,1.124,1,0,0,29276,41734
3560,0,0.16,227039,0,1.161,1,0,0,37964,43062
3561,0,0.08,223748,0,1.08,1,0,0,15084,42398
3562,0,0.12,218455,0,1.166,1,0,0,35310,41541
3563,0,0.10,217597,0,1.099,1,0,0,20860,41805
3564,0,0.07,222467,0,1.239,1,0,0,7750,42326
3565,0,0.17,210897,0,1.143,1,0,0,35456,40778
3566,0,0.00,472,0,0.696,0,0,0,0,104
3567,0,0.22,223032,0,1.126,1,0,0,32974,42422
3568,0,0.07,220986,0,1.244,1,0,0,8722,41961
3569,0,0.11,216272,0,1.16,1,0,0,21491,41377
357,0,0.07,211203,0,1.061,1,0,0,10296,40706
3570,0,0.09,215983,0,1.279,1,0,0,21403,41794
3571,0,0.10,218252,0,1.208,1,0,0,19177,41428
3572,0,0.07,221655,0,1.048,1,0,0,11147,42582
3573,0,0.08,200340,0,1.481,1,0,0,15658,39279
3574,0,0.09,214945,0,1.338,1,0,0,20610,41093
3575,0,0.18,212432,0,1.193,1,0,0,48774,41125
3576,0,0.08,221337,0,1.045,1,0,0,9933,42252
3577,0,0.09,217863,0,1.079,1,0,0,17242,41852
3578,0,0.10,208722,0,1.679,1,0,0,15779,40586
3579,0,0.09,224580,0,1.641,1,0,0,20562,42637
358,0,0.08,224906,0,1.169,1,0,0,10811,42858
3580,0,0.08,218900,0,1.208,1,0,0,8025,41679
3581,0,0.08,218115,0,1.352,1,0,0,10971,41971
3582,0,0.16,214731,0,1.149,1,0,0,36881,41358
3583,0,0.09,218331,0,1.246,1,0,0,20377,41988
3584,0,0.09,225105,0,1.096,1,0,0,17565,42842
3585,0,2.19,193450,0,1.318,0,0,0,149916,37642
3586,0,0.07,218752,0,1.04,1,0,0,9779,41950
3587,0,0.00,472,0,1.13,0,0,0,0,104
3588,0,0.16,221456,0,1.153,1,0,0,30316,42209
3589,0,0.10,215328,0,1.028,1,0,0,23249,41787
359,0,0.11,214790,0,1.388,1,0,0,24978,41015
3590,0,0.07,213781,0,1.05,1,0,0,8878,41375
3591,0,0.11,221634,0,1.2,1,0,0,31171,42104
3592,0,0.25,214827,0,1.433,1,0,0,65616,41101
