seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3335,0,3.68,672679,0,4.291,1,0,0,126521,64936
3336,0,19.35,672575,0,4.537,1,0,0,555868,65007
3337,0,13.74,659256,0,4.309,1,0,0,334391,63962
3338,0,49.19,672832,0,4.409,1,0,0,1602380,64783
3339,0,6.01,681649,0,4.212,1,0,0,188738,66362
334,0,3.21,665069,0,5.475,1,0,0,89912,64456
3340,0,3.17,675993,0,5.027,1,0,0,87859,65843
3341,0,30.59,675115,0,4.165,1,0,0,1006711,65209
3342,0,23.40,663681,0,4.984,1,0,0,802194,64003
3343,0,3.43,670288,0,5.086,1,0,0,114271,64959
3344,0,15.74,664151,0,5.284,1,0,0,517774,64146
3345,0,71.03,663162,0,4.869,1,0,0,1967276,63859
3346,0,22.84,670515,0,4.098,1,0,0,631753,65134
3347,0,69.83,661455,0,4.338,1,0,0,1943328,63392
3348,0,27.47,663111,0,5.217,1,0,0,745766,64340
3349,0,55.26,666995,0,4.972,1,0,0,1853843,64727
335,0,57.06,670303,0,4.495,1,0,0,1670888,64781
3350,0,6.40,676744,0,4.39,1,0,0,192389,65620
3351,0,38.65,672287,0,5.096,1,0,0,1124676,65097
3352,0,19.62,659119,0,4.894,1,0,0,526175,64212
3353,0,5.77,667004,0,5.313,1,0,0,145989,64219
3354,0,18.21,654359,0,4.594,1,0,0,550400,63216
3355,0,48.81,656987,0,4.923,0,0,0,1485657,63329
3356,0,22.38,541328,0,4.658,0,0,0,778825,54344
3357,0,34.47,667782,0,4.859,1,0,0,1266176,64425
3358,0,15.95,545347,0,4.821,0,0,0,507368,54105
3359,0,46.35,675017,0,5.975,1,0,0,1473752,65499
336,0,0.00,645,0,1.504,0,0,0,0,208
3360,0,12.56,667256,0,4.704,1,0,0,294558,64718
3361,0,38.87,656828,0,4.23,1,0,0,1195635,63298
3362,0,18.48,669746,0,5.183,1,0,0,594855,64653
3363,0,44.97,639332,0,4.441,1,0,0,1558030,61309
3364,0,25.54,663489,0,4.101,1,0,0,889982,64020
3365,0,61.50,664106,0,5.536,1,0,0,1954938,64503
3366,0,17.91,657018,0,4.272,1,0,0,500981,63304
3367,0,42.41,653350,0,6.03,1,0,0,1066572,63110
3368,0,9.61,667929,0,4.401,1,0,0,226798,65062
3369,0,5.94,662043,0,5.302,1,0,0,209226,64132
337,0,34.89,676772,0,5.238,1,0,0,1198076,65219
3370,0,38.36,673576,0,4.13,1,0,0,1198012,65000
3371,0,27.24,660507,0,4.419,1,0,0,995856,64063
3372,0,18.14,653680,0,5.262,1,0,0,523230,62982
3373,0,119.69,665310,0,5.073,1,0,0,3404587,63806
3374,0,18.41,676404,0,5.516,1,0,0,490544,65473
3375,0,45.03,654443,0,6.294,1,0,0,1491813,62971
3376,0,12.17,638605,0,4.789,1,0,0,286563,61625
3377,0,26.14,670344,0,4.327,1,0,0,876295,65092
3378,0,42.21,658690,0,6.096,1,0,0,1367376,63925
3379,0,12.81,652727,0,6.114,1,0,0,275456,63267
338,0,12.34,673228,0,4.467,1,0,0,270780,65415
3380,0,33.65,644979,0,4.755,1,0,0,1178192,62078
3381,0,0.53,666439,0,5.136,1,0,0,28787,64515
3382,0,52.35,654614,0,6.014,1,0,0,1854674,63870
3383,0,25.53,659868,0,4.895,1,0,0,928035,63410
3384,0,9.84,673730,0,6.03,1,0,0,207917,65116
3385,0,32.17,676834,0,3.913,1,0,0,817121,65518
3386,0,25.54,672144,0,4.245,1,0,0,820244,65180
3387,0,12.69,652429,0,5.257,1,0,0,272244,62828
3388,0,24.24,667895,0,4.677,1,0,0,795604,64835
3389,0,5.80,669864,0,4.681,1,0,0,174962,64870
339,0,50.65,665412,0,4.929,1,0,0,1663172,64674
3390,0,3.34,668486,0,4.634,1,0,0,93229,65144
3391,0,25.59,659178,0,4.379,1,0,0,831413,63915
3392,0,82.91,670079,0,3.98,1,0,0,2578340,64847
3393,0,0.00,544,0,3.548,0,0,0,0,104
3394,0,20.50,661727,0,4.6,1,0,0,554428,63851
3395,0,51.67,648748,0,4.452,1,0,0,1677030,62718
3396,0,18.05,670072,0,6.176,1,0,0,523871,64535
3397,0,2.91,657137,0,5.123,1,0,0,91140,63985
3398,0,20.04,660702,0,4.501,1,0,0,662547,64154
3399,0,2.06,452571,0,5.419,0,0,0,97530,43701
34,0,3.29,672008,0,4.405,1,0,0,142974,65072
340,0,20.01,669700,0,5.061,1,0,0,577602,64817
3400,0,24.01,661278,0,4.579,1,0,0,730305,63674
